"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-15&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-15~ref_cpp-d121317a.5-62-AEO2018.3-15~co2fee15-d022318a.5-62-AEO2018.3-15~co2fee25-d022318a.5-62-AEO2018.3-15&map=&sourcekey=1"
"Fri Sep 28 2018 10:39:46 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: End-Use Prices: All Sectors Average": $25 carbon allowance fee,62-AEO2018.122.co2fee25-d022318a,"nom cents/kWh",8.7997,9.02026,9.328387,9.06676,10.836879,11.241591,11.399372,11.474938,11.606932,11.766556,11.944614,12.049624,12.371821,12.738393,13.052888,13.354627,13.714382,14.187525,14.607481,14.943833,15.34086,15.767394,16.1852,16.579443,17.082609,17.627548,18.132542,18.617956,19.105619,19.804613,20.52018,21.102976,21.570814,22.237129,22.860811,"2.9%"
Prices by Service Category,,62-AEO2018.124.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 cents per kilowatthour),,62-AEO2018.125.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.126.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.126.ref2018-d121317a,"2017 cents/kWh",6.755104,6.173942,6.137016,6.099755,5.990573,5.852397,5.656438,5.499645,5.402321,5.392029,5.325906,5.291109,5.261075,5.24467,5.200794,5.152513,5.178505,5.100128,5.019002,4.974872,4.895366,4.852352,4.793121,4.761248,4.729087,4.681961,4.653345,4.582038,4.555149,4.530076,4.569142,4.536821,4.522377,4.50035,4.499931,"-1.0%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.126.ref_cpp-d121317a,"2017 cents/kWh",6.755102,6.171761,6.136762,6.077264,5.996935,5.859416,5.671309,5.506771,5.429394,5.374859,5.311943,5.296956,5.577891,5.795393,5.80751,5.70848,5.626806,5.453163,5.420538,5.360234,5.347767,5.282799,5.229835,5.195832,5.118433,5.043957,4.966755,4.871385,4.776281,4.766074,4.757862,4.77762,4.798157,4.819929,4.897352,"-0.7%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.126.co2fee15-d022318a,"2017 cents/kWh",6.755109,6.203057,6.146786,6.076589,6.93355,6.88054,6.833033,6.51686,6.385453,6.307531,6.197186,6.149982,6.128602,6.134089,6.096518,5.984743,5.991151,5.964811,5.934811,5.902261,5.979011,5.980315,5.993668,5.985397,6.010984,6.033487,6.001825,5.996158,5.952949,5.941567,5.994943,6.034653,6.120747,6.132722,6.176949,"-0.0%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.126.co2fee25-d022318a,"2017 cents/kWh",6.755083,6.203309,6.174286,6.104388,7.427172,7.443364,7.245965,6.998416,6.823339,6.668716,6.547153,6.368942,6.361887,6.380188,6.351821,6.314165,6.301795,6.354663,6.359323,6.309321,6.302028,6.310197,6.309436,6.279275,6.29604,6.330736,6.34547,6.349642,6.341626,6.427886,6.509623,6.516263,6.45735,6.495353,6.515211,"0.1%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.127.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.127.ref2018-d121317a,"2017 cents/kWh",0.762311,0.787868,0.820664,0.842403,0.867467,0.887543,0.904937,0.921742,0.941811,0.96612,0.990294,1.010477,1.028093,1.046053,1.064082,1.087903,1.117259,1.14763,1.167168,1.183276,1.199415,1.207991,1.217589,1.226678,1.24004,1.252312,1.254927,1.260973,1.267492,1.278913,1.28512,1.291992,1.289618,1.289938,1.289297,"1.5%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.127.ref_cpp-d121317a,"2017 cents/kWh",0.762312,0.78787,0.820581,0.842558,0.867962,0.88799,0.907332,0.927406,0.947639,0.97405,0.993848,1.014661,1.03394,1.054904,1.07695,1.104712,1.133505,1.162515,1.174633,1.188067,1.205482,1.228886,1.24423,1.250236,1.259207,1.268882,1.273619,1.283809,1.294441,1.303129,1.300563,1.298645,1.301295,1.309918,1.315965,"1.6%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.127.co2fee15-d022318a,"2017 cents/kWh",0.762309,0.787944,0.817979,0.842803,0.876136,0.920093,0.959379,1.015244,1.027903,1.04137,1.053468,1.067301,1.083837,1.102804,1.123995,1.148626,1.177163,1.206346,1.227092,1.248005,1.267309,1.297549,1.317775,1.334185,1.355225,1.373829,1.384336,1.384305,1.387382,1.384861,1.382734,1.381403,1.382774,1.38641,1.392731,"1.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.127.co2fee25-d022318a,"2017 cents/kWh",0.762319,0.787982,0.818823,0.843809,0.89414,0.938779,0.992408,1.025135,1.043257,1.059563,1.07308,1.0912,1.111415,1.132183,1.151462,1.167786,1.190916,1.218101,1.251703,1.278757,1.297407,1.310964,1.32359,1.33887,1.36167,1.382661,1.38933,1.38901,1.39213,1.39884,1.408288,1.412663,1.413717,1.417737,1.416664,"1.8%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.128.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.128.ref2018-d121317a,"2017 cents/kWh",1.437069,2.051269,2.171579,1.719452,1.726412,1.762356,1.795032,1.82743,1.861614,1.897848,1.931738,1.964371,1.997113,2.031073,2.065198,2.096606,2.133341,2.164406,2.19163,2.214664,2.235656,2.257064,2.277273,2.298541,2.32195,2.341488,2.361112,2.379286,2.396205,2.413466,2.428823,2.445289,2.462976,2.469844,2.473996,"0.6%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.128.ref_cpp-d121317a,"2017 cents/kWh",1.43707,2.049515,2.170235,1.719793,1.727507,1.763216,1.993405,2.049207,2.083779,2.278809,2.328454,2.330985,2.064588,1.87756,1.846433,1.91897,2.057041,2.164486,2.119562,2.10908,2.122299,2.185092,2.16659,2.172744,2.239023,2.297115,2.354459,2.409857,2.494168,2.482143,2.4888,2.470862,2.476963,2.45426,2.374891,"0.4%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.128.co2fee15-d022318a,"2017 cents/kWh",1.437066,2.03307,2.151278,1.718711,1.741134,1.781669,1.81575,1.848462,1.885078,1.918283,1.94931,1.98056,2.013201,2.048113,2.083522,2.115203,2.152174,2.185058,2.214197,2.240051,2.26314,2.28826,2.31043,2.334963,2.362118,2.384394,2.407686,2.42853,2.446707,2.467473,2.487559,2.509639,2.530649,2.540627,2.548826,"0.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.128.co2fee25-d022318a,"2017 cents/kWh",1.437082,2.028969,2.130324,1.718769,1.750662,1.793605,1.826377,1.859878,1.893529,1.930108,1.959649,1.988416,2.021333,2.057547,2.094506,2.126998,2.1634,2.198963,2.229229,2.256012,2.28001,2.304652,2.326928,2.352123,2.379855,2.404192,2.428766,2.449332,2.470132,2.49291,2.513562,2.534698,2.557381,2.568688,2.570266,"0.7%"
(nominal cents per kilowatthour),,62-AEO2018.129.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.130.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.130.ref2018-d121317a,"nom cents/kWh",6.638337,6.173942,6.273626,6.381139,6.430811,6.437783,6.372302,6.348642,6.387682,6.527735,6.595512,6.699924,6.805622,6.929154,7.01871,7.105388,7.298163,7.347448,7.392696,7.493594,7.542693,7.647774,7.72687,7.851774,7.97928,8.084668,8.225014,8.293142,8.444158,8.603465,8.890546,9.046679,9.245057,9.431848,9.671222,"1.4%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.130.ref_cpp-d121317a,"nom cents/kWh",6.638336,6.171761,6.279248,6.373576,6.453503,6.459998,6.405519,6.37881,6.446448,6.536821,6.612861,6.746211,7.259623,7.70679,7.894043,7.931491,7.991326,7.918725,8.047495,8.137279,8.30499,8.394408,8.500371,8.637748,8.706857,8.781532,8.851201,8.889884,8.929896,9.131027,9.339986,9.613122,9.898882,10.194783,10.622549,"1.7%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.130.co2fee15-d022318a,"nom cents/kWh",6.638342,6.203057,6.28483,6.356559,7.452186,7.586134,7.720304,7.544631,7.570058,7.658652,7.69916,7.813599,7.955025,8.131726,8.254894,8.279925,8.470811,8.620625,8.768799,8.917589,9.239298,9.453575,9.691515,9.900279,10.172688,10.450149,10.642055,10.887928,11.071075,11.320647,11.703834,12.075697,12.558043,12.901954,13.328409,"2.3%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.130.co2fee25-d022318a,"nom cents/kWh",6.638317,6.203309,6.31299,6.385974,7.99122,8.223008,8.206806,8.125359,8.114449,8.124318,8.163277,8.122229,8.289748,8.492584,8.638408,8.775497,8.950315,9.226306,9.44017,9.577872,9.785828,10.0239,10.253009,10.441735,10.715029,11.029836,11.320782,11.603606,11.873974,12.335881,12.805346,13.141961,13.356763,13.779915,14.182157,"2.5%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.131.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.131.ref2018-d121317a,"nom cents/kWh",0.749134,0.787868,0.838932,0.881263,0.931216,0.976319,1.019464,1.064034,1.113593,1.16961,1.226363,1.279527,1.329921,1.382025,1.436027,1.500234,1.574574,1.653321,1.71917,1.782355,1.848037,1.90391,1.962844,2.022914,2.09229,2.162454,2.218145,2.282265,2.349628,2.428896,2.50056,2.576306,2.636355,2.703456,2.770948,"3.9%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.131.ref_cpp-d121317a,"nom cents/kWh",0.749135,0.78787,0.839634,0.883639,0.934042,0.979007,1.024796,1.074268,1.125154,1.184625,1.237246,1.292274,1.345673,1.402825,1.463879,1.534912,1.609831,1.688128,1.743895,1.803584,1.872093,1.952709,2.022323,2.078439,2.14201,2.209124,2.269703,2.342848,2.420131,2.496584,2.553087,2.613024,2.684648,2.770648,2.854381,"4.0%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.131.co2fee15-d022318a,"nom cents/kWh",0.749132,0.787944,0.836349,0.881634,0.941671,1.014447,1.083954,1.175358,1.218596,1.264439,1.308791,1.356014,1.406838,1.461945,1.521928,1.589131,1.664376,1.743469,1.813052,1.885582,1.958358,2.051142,2.130788,2.206839,2.293515,2.379506,2.454617,2.513644,2.580202,2.638617,2.69949,2.76427,2.837062,2.916714,3.005188,"4.1%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.131.co2fee25-d022318a,"nom cents/kWh",0.749141,0.787982,0.837217,0.882733,0.962044,1.03711,1.124005,1.19021,1.240661,1.290838,1.337963,1.391593,1.44821,1.507034,1.565975,1.623002,1.691435,1.768556,1.858105,1.941219,2.014621,2.082499,2.15087,2.226391,2.317382,2.408965,2.478666,2.538336,2.606605,2.684541,2.770301,2.849051,2.924215,3.007734,3.083761,"4.2%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.132.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.132.ref2018-d121317a,"nom cents/kWh",1.412229,2.051269,2.219918,1.79877,1.853284,1.938635,2.022206,2.109536,2.201165,2.297585,2.392232,2.487406,2.583426,2.683413,2.787079,2.89125,3.006557,3.118129,3.228143,3.335923,3.44466,3.55735,3.671134,3.790524,3.917774,4.043212,4.173381,4.306328,4.441991,4.583626,4.725954,4.876046,5.035042,5.176308,5.317096,"2.9%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.132.ref_cpp-d121317a,"nom cents/kWh",1.41223,2.049515,2.220624,1.803646,1.859028,1.943943,2.251472,2.373715,2.474121,2.771452,2.898702,2.968745,2.687061,2.496804,2.509823,2.66626,2.921459,3.143125,3.146765,3.201758,3.295894,3.472128,3.521492,3.612052,3.808755,3.999278,4.195855,4.397794,4.66318,4.755384,4.885674,4.971659,5.110122,5.191083,5.151231,"2.8%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.132.co2fee15-d022318a,"nom cents/kWh",1.412225,2.03307,2.199591,1.797899,1.871373,1.964378,2.051525,2.139982,2.23479,2.329193,2.421752,2.516316,2.613168,2.715105,2.82116,2.926396,3.042932,3.157949,3.27152,3.38444,3.497205,3.617241,3.73587,3.862197,3.997531,4.12983,4.269155,4.409767,4.550296,4.701352,4.856422,5.021935,5.192177,5.344943,5.499769,"3.1%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.132.co2fee25-d022318a,"nom cents/kWh",1.412242,2.028969,2.178181,1.798053,1.883614,1.981473,2.068561,2.159371,2.251821,2.351398,2.443376,2.535801,2.633864,2.738774,2.848505,2.956127,3.072634,3.192665,3.309206,3.424742,3.540412,3.660996,3.781323,3.911319,4.050199,4.188746,4.333095,4.476013,4.625041,4.784191,4.94453,5.111965,5.289837,5.449481,5.594893,"3.1%"
Fuel Consumption (quadrillion Btu),,62-AEO2018.134.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Use: Coal",62-AEO2018.135.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Coal": Reference case,62-AEO2018.135.ref2018-d121317a,"quads",1.182707,1.256224,1.327582,1.231176,1.302577,1.239821,1.185182,1.073348,0.992281,0.962017,0.96235,0.962754,0.96297,0.962898,0.962632,0.962465,0.962196,0.962401,0.962565,0.962756,0.962729,0.962364,0.962532,0.962517,0.96279,0.962791,0.962724,0.962273,0.961806,0.959276,0.951333,0.950909,0.948653,0.948133,0.947237,"-0.9%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Coal": Reference case with Clean Power Plan,62-AEO2018.135.ref_cpp-d121317a,"quads",1.182707,1.264511,1.326437,1.287669,1.296693,1.237703,1.168052,1.073207,1.073895,1.074342,1.043701,1.031432,1.028711,1.00599,0.969498,0.975122,0.998955,0.999773,0.994006,0.98407,0.994998,0.98784,0.982621,0.983231,0.988141,0.991476,0.993398,0.989755,0.973195,0.970979,0.970883,0.970311,0.974205,0.968759,0.960076,"-0.8%"
$15 carbon allowance fee,"Electricity: Fuel Use: Coal": $15 carbon allowance fee,62-AEO2018.135.co2fee15-d022318a,"quads",1.182707,1.239552,1.273331,1.169032,0.9612,0.727296,0.682463,0.593364,0.590494,0.507679,0.385044,0.259377,0.256039,0.204064,0.190886,0.182164,0.174915,0.15759,0.144256,0.119936,0.118866,0.057186,0.043624,0.042287,0.032244,0.019429,0.020463,0.020276,0.017818,0.015037,0.015189,0.013575,0.010351,0.004837,0,"- -"
$25 carbon allowance fee,"Electricity: Fuel Use: Coal": $25 carbon allowance fee,62-AEO2018.135.co2fee25-d022318a,"quads",1.182707,1.182995,1.264302,1.153305,0.727757,0.466846,0.416604,0.388158,0.366718,0.344152,0.269907,0.08321,0.069677,0.066432,0.05927,0.057144,0.04269,0.026868,0.019987,0.01888,0.016937,0.007331,0.007584,0.007584,0,0,0,0,0,0,0,0,0,0,0,"- -"
Natural Gas,"Electricity: Fuel Use: Natural Gas",62-AEO2018.136.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Natural Gas": Reference case,62-AEO2018.136.ref2018-d121317a,"quads",0.409809,0.274418,0.282172,0.304877,0.243251,0.256001,0.296573,0.317367,0.317381,0.315031,0.304763,0.309193,0.334815,0.335274,0.312862,0.304868,0.310904,0.30472,0.285562,0.300269,0.314105,0.328638,0.336259,0.337238,0.344971,0.343877,0.345896,0.358199,0.363678,0.362299,0.342507,0.35418,0.371517,0.380735,0.386598,"1.0%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.136.ref_cpp-d121317a,"quads",0.409809,0.271895,0.276611,0.320075,0.227196,0.227007,0.279801,0.275358,0.276831,0.304898,0.359897,0.374299,0.351346,0.348637,0.371373,0.362049,0.320484,0.318859,0.328368,0.346465,0.327146,0.34312,0.353688,0.351781,0.341594,0.335459,0.330095,0.337726,0.371719,0.3761,0.375286,0.375703,0.36795,0.377025,0.395161,"1.1%"
$15 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $15 carbon allowance fee,62-AEO2018.136.co2fee15-d022318a,"quads",0.409809,0.261459,0.293514,0.346618,0.40302,0.434416,0.436421,0.453464,0.447723,0.455876,0.465832,0.478012,0.479683,0.486429,0.479834,0.480691,0.489179,0.503361,0.514676,0.503019,0.510216,0.496139,0.497051,0.511414,0.48689,0.454364,0.461634,0.470611,0.470725,0.468653,0.46068,0.426425,0.388374,0.435501,0.422553,"1.5%"
$25 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $25 carbon allowance fee,62-AEO2018.136.co2fee25-d022318a,"quads",0.409809,0.335052,0.282295,0.313162,0.474213,0.500305,0.504684,0.512834,0.489498,0.513019,0.490199,0.48731,0.484005,0.475201,0.461878,0.467539,0.464444,0.48562,0.45633,0.449162,0.412731,0.403413,0.395103,0.389271,0.423288,0.446058,0.419716,0.434648,0.398469,0.397271,0.359635,0.341285,0.329326,0.288876,0.288386,"-0.5%"
Oil,"Electricity: Fuel Use: Oil",62-AEO2018.137.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Oil": Reference case,62-AEO2018.137.ref2018-d121317a,"quads",0.015053,0.00555,0.005865,0.005441,0.00577,0.005527,0.005358,0.004893,0.004533,0.004391,0.004388,0.004395,0.004403,0.004405,0.004396,0.004389,0.004361,0.004333,0.004318,0.004313,0.004312,0.00431,0.004312,0.004313,0.004314,0.004318,0.004319,0.004319,0.004323,0.004315,0.004291,0.004275,0.004271,0.004268,0.004257,"-0.8%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Oil": Reference case with Clean Power Plan,62-AEO2018.137.ref_cpp-d121317a,"quads",0.015053,0.005586,0.00586,0.005692,0.005744,0.005516,0.005323,0.004906,0.004904,0.004909,0.004765,0.004713,0.004699,0.0046,0.004422,0.004433,0.004499,0.004483,0.004455,0.00441,0.004454,0.00442,0.004404,0.004409,0.004425,0.004442,0.004452,0.004443,0.004379,0.004372,0.004375,0.004376,0.004394,0.004364,0.004321,"-0.8%"
$15 carbon allowance fee,"Electricity: Fuel Use: Oil": $15 carbon allowance fee,62-AEO2018.137.co2fee15-d022318a,"quads",0.015053,0.005476,0.005625,0.005167,0.004274,0.003295,0.003041,0.002669,0.002666,0.002317,0.001769,0.001232,0.00122,0.000995,0.000933,0.000898,0.000867,0.000793,0.00074,0.000633,0.000635,0.000357,0.000285,0.000283,0.000241,0.00017,0.000176,0.000172,0.000158,0.000154,0.000134,0.000141,0.000108,0.000084,0.000063,"-12.7%"
$25 carbon allowance fee,"Electricity: Fuel Use: Oil": $25 carbon allowance fee,62-AEO2018.137.co2fee25-d022318a,"quads",0.015053,0.005226,0.005585,0.005097,0.003287,0.002151,0.001901,0.001774,0.001692,0.001614,0.001283,0.00047,0.000412,0.000401,0.000367,0.000347,0.000287,0.000213,0.000171,0.000168,0.000158,0.000102,0.000108,0.000112,0.000079,0.000082,0.000072,0.00008,0.000087,0.000087,0.000092,0.000098,0.000095,0.000102,0.000101,"-11.3%"
Total,"Electricity: Fuel Use: Total",62-AEO2018.138.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Total": Reference case,62-AEO2018.138.ref2018-d121317a,"quads",1.607569,1.536191,1.615618,1.541494,1.551599,1.501349,1.487113,1.395607,1.314196,1.281439,1.271501,1.276341,1.302187,1.302576,1.27989,1.271721,1.277461,1.271454,1.252444,1.267338,1.281146,1.295312,1.303103,1.304067,1.312075,1.310986,1.312939,1.324791,1.329807,1.32589,1.29813,1.309364,1.324441,1.333136,1.338093,"-0.4%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Total": Reference case with Clean Power Plan,62-AEO2018.138.ref_cpp-d121317a,"quads",1.607569,1.541992,1.608908,1.613436,1.529634,1.470226,1.453176,1.353471,1.35563,1.38415,1.408363,1.410444,1.384756,1.359227,1.345294,1.341604,1.323938,1.323115,1.326828,1.334945,1.326598,1.335379,1.340714,1.339421,1.33416,1.331377,1.327945,1.331924,1.349293,1.351451,1.350544,1.35039,1.34655,1.350147,1.359558,"-0.4%"
$15 carbon allowance fee,"Electricity: Fuel Use: Total": $15 carbon allowance fee,62-AEO2018.138.co2fee15-d022318a,"quads",1.607569,1.506487,1.57247,1.520817,1.368494,1.165007,1.121925,1.049497,1.040883,0.965871,0.852645,0.738621,0.736942,0.691489,0.671652,0.663753,0.664961,0.661744,0.659672,0.623588,0.629717,0.553681,0.54096,0.553984,0.519375,0.473963,0.482273,0.491059,0.488701,0.483845,0.476004,0.440141,0.398833,0.440423,0.422616,"-3.8%"
$25 carbon allowance fee,"Electricity: Fuel Use: Total": $25 carbon allowance fee,62-AEO2018.138.co2fee25-d022318a,"quads",1.607569,1.523273,1.552183,1.471565,1.205257,0.969302,0.92319,0.902766,0.857909,0.858785,0.761389,0.570991,0.554094,0.542035,0.521515,0.52503,0.507421,0.512701,0.476488,0.468211,0.429826,0.410846,0.402795,0.396966,0.423367,0.44614,0.419788,0.434728,0.398556,0.397358,0.359727,0.341383,0.329421,0.288978,0.288487,"-4.9%"
Fuel Prices to the Electric Power Sector,,62-AEO2018.140.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 dollars per million Btu),,62-AEO2018.141.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Prices: Coal",62-AEO2018.142.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Coal": Reference case,62-AEO2018.142.ref2018-d121317a,"2017 $/MMBtu",2.243928,2.150985,2.200153,2.313738,2.326923,2.327266,2.320654,2.308341,2.319925,2.338015,2.350583,2.366766,2.377787,2.385734,2.39551,2.408028,2.414578,2.431469,2.440835,2.459671,2.469768,2.492894,2.50165,2.517277,2.523868,2.531541,2.539762,2.5422,2.543607,2.545988,2.54908,2.549135,2.548694,2.550914,2.548573,"0.5%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Coal": Reference case with Clean Power Plan,62-AEO2018.142.ref_cpp-d121317a,"2017 $/MMBtu",2.249309,2.15314,2.199677,2.312762,2.325516,2.329806,2.320133,2.305413,2.318253,2.338521,2.356265,2.358542,2.370286,2.368169,2.357891,2.355747,2.354007,2.353254,2.355094,2.356889,2.357106,2.362574,2.366812,2.374648,2.383126,2.38615,2.386344,2.387954,2.389245,2.391756,2.391364,2.388849,2.390059,2.38498,2.383258,"0.3%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Coal": $15 carbon allowance fee,62-AEO2018.142.co2fee15-d022318a,"2017 $/MMBtu",2.233543,2.182736,2.227283,2.276959,3.931238,3.930058,3.977725,4.044021,4.236032,4.391193,4.458745,4.512383,4.612023,4.681478,4.750041,4.821434,4.920956,5.020269,5.133,5.252872,5.389537,5.539647,5.699787,5.879332,6.085897,6.240259,6.42821,6.623233,6.785374,6.981529,7.206017,7.444842,7.69294,7.939406,18.913177,"6.8%"
$25 carbon allowance fee,"Electricity: Fuel Prices: Coal": $25 carbon allowance fee,62-AEO2018.142.co2fee25-d022318a,"2017 $/MMBtu",2.239853,2.194381,2.241506,2.283228,4.86965,4.995812,5.283778,5.291257,5.385478,5.473012,5.581268,5.686836,5.834684,5.997794,6.178557,6.365064,6.556271,6.768311,6.955239,7.165987,7.393239,7.640988,7.874779,8.129063,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,"6.7%"
Natural Gas,"Electricity: Fuel Prices: Natural Gas",62-AEO2018.143.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Natural Gas": Reference case,62-AEO2018.143.ref2018-d121317a,"2017 $/MMBtu",2.62589,3.276368,3.30749,3.673185,3.939183,3.877571,3.906378,4.048197,4.197622,4.336129,4.370019,4.416135,4.41382,4.459366,4.45957,4.437471,4.442019,4.41955,4.402712,4.421684,4.543392,4.532889,4.595326,4.636859,4.659868,4.670812,4.706836,4.758479,4.836346,4.849953,4.88022,4.922264,5.007146,5.055959,5.126972,"1.4%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.143.ref_cpp-d121317a,"2017 $/MMBtu",2.631934,3.276613,3.307839,3.669445,3.970491,3.87337,3.876881,4.001822,4.167362,4.27187,4.362677,4.437782,4.460575,4.55032,4.558737,4.518651,4.47623,4.473954,4.491343,4.50383,4.562593,4.535893,4.603312,4.626195,4.621377,4.628506,4.648082,4.685029,4.769089,4.820487,4.884116,4.933117,5.027269,5.077237,5.156332,"1.4%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Natural Gas": $15 carbon allowance fee,62-AEO2018.143.co2fee15-d022318a,"2017 $/MMBtu",2.623451,3.277679,3.303165,3.659654,5.093832,5.09921,5.122274,5.219155,5.347518,5.488916,5.62152,5.745273,5.833766,5.905056,5.978945,6.05199,6.124674,6.208569,6.272773,6.375009,6.52175,6.624844,6.811385,6.928621,7.056996,7.185317,7.325655,7.467906,7.623914,7.799909,7.955703,8.127627,8.30801,8.464283,8.642989,"3.0%"
