"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-5&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-5~ref_cpp-d121317a.5-62-AEO2018.3-5~co2fee15-d022318a.5-62-AEO2018.3-5~co2fee25-d022318a.5-62-AEO2018.3-5&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:54 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Industrial,"Electricity: End-Use Prices: Industrial",62-AEO2018.120.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Prices: Industrial": Reference case,62-AEO2018.120.ref2018-d121317a,"nom cents/kWh",12.204201,17.930744,18.153286,18.666792,19.940619,19.925854,20.355663,20.781204,21.312477,21.878309,22.483473,22.942823,23.432711,23.943823,24.614866,25.097361,25.568399,26.110815,26.635012,27.248194,27.896519,28.469477,29.15007,29.809452,30.374426,31.07015,31.73518,32.470428,33.268101,33.925804,34.507408,35.222721,36.095943,37.142666,38.279812,"2.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Prices: Industrial": Reference case with Clean Power Plan,62-AEO2018.120.ref_cpp-d121317a,"nom cents/kWh",12.204201,17.931076,18.172457,18.712372,19.965054,19.928392,20.543076,21.205723,21.694233,22.439405,23.169714,23.676901,24.335623,25.009748,25.567984,26.203608,26.538635,27.412687,28.081694,28.554989,29.312052,29.801521,30.646145,30.921539,31.463161,32.335049,32.942554,33.579655,34.605499,35.548443,36.319901,37.131145,38.066921,39.019482,40.197651,"2.5%"
$15 carbon allowance fee,"Electricity: End-Use Prices: Industrial": $15 carbon allowance fee,62-AEO2018.120.co2fee15-d022318a,"nom cents/kWh",12.204201,17.930807,18.222269,18.764671,20.881525,21.294157,21.666307,22.166454,22.646366,23.201427,23.743889,24.498327,24.883163,25.591677,26.160515,26.809858,27.405537,28.036522,28.737217,29.529104,30.201443,31.032372,31.85927,32.755619,33.667904,34.313919,34.956047,36.0215,37.024456,38.144192,39.150707,40.164982,41.183079,42.371864,43.640732,"2.7%"
$25 carbon allowance fee,"Electricity: End-Use Prices: Industrial": $25 carbon allowance fee,62-AEO2018.120.co2fee25-d022318a,"nom cents/kWh",12.204201,17.932804,18.246677,18.718649,21.597506,22.088818,22.399529,22.992939,23.614592,24.220087,24.781982,25.306749,25.850372,26.817123,27.4419,28.079729,28.86832,29.457573,30.236433,31.038567,31.897064,32.663574,33.615261,34.323666,35.110722,36.161938,37.099194,38.005272,39.20805,40.478622,41.685055,42.741745,44.117249,45.168854,46.440517,"2.9%"
Transportation,"Electricity: End-Use Prices: Transportation",62-AEO2018.121.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Prices: Transportation": Reference case,62-AEO2018.121.ref2018-d121317a,"nom cents/kWh",8.0958,14.36541,14.658423,15.938624,18.290798,19.224562,20.39469,21.460339,22.540491,23.555517,24.517794,25.276228,25.96773,26.604502,27.238068,27.805979,28.336884,29.054985,29.631464,30.305208,30.996853,31.668541,32.348442,33.005398,33.577103,34.391972,35.277344,35.999229,36.764576,37.353886,37.891685,38.491627,39.248913,40.301582,41.307415,"3.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Prices: Transportation": Reference case with Clean Power Plan,62-AEO2018.121.ref_cpp-d121317a,"nom cents/kWh",8.0958,14.348788,14.665823,15.987893,18.327579,19.25948,20.702074,22.180882,23.275539,24.531006,25.78528,26.629053,27.5252,28.350334,29.039253,29.63501,30.240952,31.109177,31.860641,32.520428,33.320724,33.980759,34.804169,35.444828,35.982994,36.887547,37.60659,38.273842,39.310211,40.273525,41.069202,41.835842,43.001747,43.859497,44.961765,"3.5%"
$15 carbon allowance fee,"Electricity: End-Use Prices: Transportation": $15 carbon allowance fee,62-AEO2018.121.co2fee15-d022318a,"nom cents/kWh",8.0958,14.359668,14.662365,16.002098,19.112932,20.458313,21.599865,22.721979,23.765078,24.733789,25.611973,26.502104,27.155849,27.844585,28.500019,29.220833,29.844065,30.63958,31.386824,32.283043,33.020592,33.877289,34.845325,35.779667,36.694252,37.60244,38.294697,39.509789,40.332104,41.612373,42.507057,43.424713,44.366058,45.582108,46.829086,"3.6%"
$25 carbon allowance fee,"Electricity: End-Use Prices: Transportation": $25 carbon allowance fee,62-AEO2018.121.co2fee25-d022318a,"nom cents/kWh",8.0958,14.342377,14.648695,15.937,19.751587,21.171968,22.276821,23.507025,24.644949,25.680206,26.558807,27.366144,28.095608,28.987097,29.73498,30.475159,31.307743,32.064087,32.913876,33.828484,34.846447,35.628918,36.995308,37.700665,38.609234,39.921734,40.865616,41.823299,42.986782,44.187489,45.48748,46.578537,47.928772,48.865761,50.081966,"3.9%"
All Sectors Average,"Electricity: End-Use Prices: All Sectors Average",62-AEO2018.122.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Prices: All Sectors Average": Reference case,62-AEO2018.122.ref2018-d121317a,"nom cents/kWh",16.106499,16.195875,16.357018,17.319586,19.024191,19.346209,20.126217,20.799154,21.57189,22.300089,23.082346,23.705204,24.321934,24.938883,25.8587,26.500843,27.062151,27.731522,28.331572,29.043312,29.824289,30.485678,31.31798,32.069046,32.762505,33.625313,34.359142,35.215439,36.116573,36.840542,37.459408,38.215843,39.137615,40.277107,41.459991,"2.9%"
Reference case with Clean Power Plan,"Electricity: End-Use Prices: All Sectors Average": Reference case with Clean Power Plan,62-AEO2018.122.ref_cpp-d121317a,"nom cents/kWh",16.106499,16.196217,16.372868,17.348272,19.042641,19.353022,20.377748,21.426329,22.199116,23.232449,24.247921,24.980902,25.798542,26.6085,27.311729,28.208157,28.525101,29.716848,30.545082,31.0986,32.049904,32.650291,33.75108,33.920353,34.631172,35.869289,36.622486,37.433086,38.661644,39.801613,40.731667,41.640285,42.718582,43.772709,45.022659,"3.1%"
$15 carbon allowance fee,"Electricity: End-Use Prices: All Sectors Average": $15 carbon allowance fee,62-AEO2018.122.co2fee15-d022318a,"nom cents/kWh",16.106499,16.18717,16.368187,17.37854,19.840452,20.568687,21.273895,22.065664,22.780697,23.501265,24.176464,25.208305,25.65061,26.54747,27.207451,27.9613,28.602554,29.325817,30.115047,30.984489,31.753033,32.731888,33.624142,34.613445,35.716145,36.536625,37.179573,38.340675,39.472176,40.642132,41.771835,42.929684,44.001347,45.267853,46.585018,"3.3%"
$25 carbon allowance fee,"Electricity: End-Use Prices: All Sectors Average": $25 carbon allowance fee,62-AEO2018.122.co2fee25-d022318a,"nom cents/kWh",16.106499,16.186762,16.359451,17.283281,20.49229,21.297131,21.93833,22.825953,23.705469,24.501867,25.199621,25.883707,26.55542,27.756603,28.479824,29.191307,30.061684,30.72509,31.56592,32.483498,33.477554,34.383739,35.348518,36.149002,37.067207,38.294952,39.410118,40.451256,41.802437,43.209175,44.625107,45.749878,47.316414,48.39505,49.765907,"3.5%"
Prices by Service Category,,62-AEO2018.124.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 cents per kilowatthour),,62-AEO2018.125.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.126.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.126.ref2018-d121317a,"2017 cents/kWh",8.405756,8.298262,8.240081,8.089888,8.511928,8.096386,8.141071,8.112195,8.176062,8.191942,8.276706,8.269427,8.296193,8.343458,8.590725,8.60492,8.555893,8.566928,8.511489,8.522246,8.563876,8.506302,8.549898,8.555204,8.535986,8.585235,8.547301,8.56747,8.589455,8.503076,8.386706,8.347517,8.365874,8.482184,8.620454,"0.1%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.126.ref_cpp-d121317a,"2017 cents/kWh",8.405765,8.298367,8.2518,8.08095,8.479247,8.056365,8.012874,8.016498,8.025813,8.060678,8.122093,8.149935,8.281677,8.423221,8.471791,8.64198,8.38567,8.721777,8.778727,8.647889,8.763947,8.627501,8.792234,8.406409,8.376778,8.614684,8.549859,8.506883,8.663806,8.75481,8.749298,8.733928,8.77647,8.800651,8.923347,"0.2%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.126.co2fee15-d022318a,"2017 cents/kWh",8.405634,8.31468,8.216142,8.128009,9.222404,9.133741,9.059319,9.096164,9.073292,9.067626,9.048053,9.340131,9.199654,9.426013,9.444225,9.505954,9.48119,9.497808,9.541493,9.62223,9.630187,9.744475,9.786489,9.881631,10.055924,10.028857,9.878155,10.002082,10.094787,10.190137,10.26563,10.350214,10.368851,10.470262,10.596751,"0.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.126.co2fee25-d022318a,"2017 cents/kWh",8.405611,8.31681,8.235996,8.04728,9.786422,9.730673,9.574015,9.66153,9.765456,9.777774,9.765887,9.77291,9.795659,10.227373,10.259572,10.27218,10.392539,10.329869,10.361874,10.431179,10.553998,10.595181,10.643659,10.586589,10.62469,10.793712,10.876711,10.91275,11.083987,11.25792,11.438787,11.468436,11.679742,11.646171,11.750033,"1.1%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.127.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.127.ref2018-d121317a,"2017 cents/kWh",3.198648,3.211108,3.266188,3.306442,3.374725,3.425091,3.463002,3.481434,3.491061,3.503669,3.518185,3.533361,3.548679,3.556504,3.565655,3.573587,3.576476,3.581884,3.597414,3.614782,3.635814,3.665238,3.69533,3.712596,3.722993,3.740391,3.752442,3.75551,3.761763,3.766543,3.75962,3.753182,3.746935,3.73943,3.727502,"0.5%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.127.ref_cpp-d121317a,"2017 cents/kWh",3.198643,3.211096,3.26601,3.30548,3.376404,3.427139,3.467051,3.490617,3.505487,3.523155,3.542015,3.560655,3.579386,3.589486,3.598647,3.606652,3.609126,3.613645,3.628539,3.644319,3.662797,3.688886,3.723175,3.748091,3.759093,3.776099,3.789064,3.792496,3.795148,3.791754,3.783236,3.778035,3.773583,3.76935,3.759887,"0.5%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.127.co2fee15-d022318a,"2017 cents/kWh",3.198694,3.211211,3.266675,3.308434,3.382599,3.434489,3.476538,3.498247,3.511702,3.520644,3.533321,3.549371,3.56686,3.579039,3.597467,3.618859,3.629,3.636738,3.652952,3.671147,3.688489,3.711668,3.744337,3.779264,3.798415,3.820346,3.846754,3.870917,3.885151,3.889158,3.892424,3.895846,3.897522,3.89947,3.895798,"0.6%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.127.co2fee25-d022318a,"2017 cents/kWh",3.198703,3.211269,3.267977,3.309599,3.388723,3.44158,3.484143,3.508036,3.519214,3.532485,3.541404,3.554953,3.572528,3.584871,3.601462,3.617696,3.628057,3.643498,3.680389,3.716876,3.734508,3.760293,3.803335,3.842804,3.861146,3.893764,3.919492,3.929155,3.94061,3.947786,3.948645,3.947412,3.94709,3.946443,3.943342,"0.6%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.128.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.128.ref2018-d121317a,"2017 cents/kWh",4.785405,4.686505,4.494571,5.159529,5.835184,6.065583,6.261167,6.424077,6.577096,6.724674,6.844209,6.917844,6.957157,6.976254,7.004657,7.038732,7.069926,7.100636,7.125787,7.144342,7.156898,7.170979,7.181899,7.17859,7.158403,7.147329,7.139123,7.133878,7.131645,7.128431,7.105289,7.064173,7.032017,6.996367,6.943,"1.2%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.128.ref_cpp-d121317a,"2017 cents/kWh",4.785401,4.686754,4.48353,5.155309,5.839776,6.070282,6.562097,6.990049,7.165469,7.518899,7.813629,7.903791,7.9611,7.996495,8.022325,8.05344,8.090133,8.128834,8.16694,8.193239,8.210899,8.231211,8.24987,8.249483,8.222488,8.211902,8.211386,8.21281,8.219775,8.228474,8.216495,8.182817,8.156372,8.125028,8.073722,"1.7%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.128.co2fee15-d022318a,"2017 cents/kWh",4.785481,4.661277,4.525849,5.176672,5.854653,6.087343,6.293095,6.465347,6.630852,6.76696,6.878676,6.951628,6.994879,7.020776,7.051927,7.085657,7.119541,7.15667,7.187721,7.214246,7.229609,7.249991,7.263853,7.265304,7.250128,7.245544,7.243347,7.24183,7.244365,7.25146,7.238334,7.20742,7.179732,7.147566,7.096921,"1.3%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.128.co2fee25-d022318a,"2017 cents/kWh",4.785493,4.658683,4.496043,5.164306,5.870728,6.105642,6.311664,6.490553,6.648963,6.801704,6.90344,6.968513,7.011514,7.040343,7.080179,7.113914,7.145429,7.18869,7.221958,7.250104,7.270887,7.289613,7.30557,7.309287,7.294471,7.29247,7.293767,7.29354,7.30116,7.3094,7.297831,7.268604,7.248368,7.219059,7.168832,"1.3%"
(nominal cents per kilowatthour),,62-AEO2018.129.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.130.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.130.ref2018-d121317a,"nom cents/kWh",8.260457,8.298262,8.423505,8.463078,9.137457,8.906227,9.171384,9.364499,9.66734,9.917385,10.249733,10.471252,10.731791,11.023211,11.593577,11.866307,12.057979,12.341858,12.536924,12.836964,13.195068,13.406752,13.783075,14.108389,14.402575,14.824725,15.107771,15.506471,15.922798,16.148937,16.318686,16.645424,17.102289,17.776991,18.527021,"2.5%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.130.ref_cpp-d121317a,"nom cents/kWh",8.260466,8.298367,8.443394,8.474956,9.124802,8.88213,9.050224,9.285971,9.529238,9.803273,10.111231,10.379769,10.778601,11.201309,11.515553,12.007361,11.909531,12.665193,13.033162,13.12821,13.610257,13.709167,14.290558,13.975134,14.249558,14.99817,15.236611,15.524372,16.198143,16.7728,17.175428,17.573671,18.106379,18.614534,19.355091,"2.6%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.130.co2fee15-d022318a,"nom cents/kWh",8.260337,8.31468,8.400659,8.502496,9.912248,10.070398,10.235672,10.530715,10.756536,11.009979,11.240974,11.866706,11.941301,12.495704,12.787806,13.151542,13.405332,13.726679,14.097742,14.538002,14.881419,15.403891,15.824352,16.344933,17.018145,17.37023,17.515314,18.161955,18.773914,19.415575,20.04143,20.711391,21.273952,22.02722,22.865307,"3.1%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.130.co2fee25-d022318a,"nom cents/kWh",8.260315,8.31681,8.421016,8.418489,10.52964,10.749897,10.843564,11.217309,11.613272,11.912,12.176536,12.463266,12.764065,13.613522,13.952907,14.276393,14.760316,14.997889,15.381804,15.835064,16.388311,16.8307,17.29624,17.604319,18.08182,18.805534,19.404846,19.942425,20.753504,21.605291,22.501705,23.129477,24.159065,24.707392,25.577194,"3.5%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.131.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.131.ref2018-d121317a,"nom cents/kWh",3.143357,3.211108,3.338894,3.458969,3.622729,3.767686,3.90127,4.018874,4.127817,4.241635,4.356861,4.474157,4.590501,4.698782,4.812016,4.928027,5.040393,5.160205,5.298781,5.444905,5.601998,5.776769,5.957149,6.122443,6.281721,6.458795,6.632624,6.797188,6.973411,7.153373,7.315393,7.484058,7.659829,7.83711,8.011123,"2.8%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.131.ref_cpp-d121317a,"nom cents/kWh",3.143353,3.211096,3.341841,3.466647,3.633462,3.778416,3.915896,4.043383,4.162148,4.284807,4.40947,4.534855,4.65857,4.773345,4.891576,5.011163,5.125768,5.247498,5.387038,5.532378,5.688261,5.861668,6.051505,6.230969,6.394513,6.574192,6.752451,6.921,7.095536,7.264387,7.426734,7.601843,7.785126,7.972672,8.155345,"2.9%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.131.co2fee15-d022318a,"nom cents/kWh",3.143403,3.211211,3.340037,3.460866,3.63562,3.786694,3.927968,4.049954,4.163179,4.274793,4.389671,4.509502,4.629843,4.744595,4.871095,5.006712,5.130996,5.255984,5.397308,5.54665,5.69978,5.867339,6.054439,6.251176,6.428248,6.616935,6.820818,7.028879,7.225461,7.410131,7.599119,7.795818,7.996614,8.203662,8.40622,"3.0%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.131.co2fee25-d022318a,"nom cents/kWh",3.143412,3.211269,3.341391,3.462265,3.646076,3.802063,3.946154,4.072928,4.185118,4.303531,4.415577,4.533586,4.655121,4.771774,4.89795,5.027915,5.152856,5.289978,5.463397,5.642407,5.798966,5.973316,6.180525,6.390154,6.57116,6.783979,6.99266,7.180305,7.378344,7.576272,7.767541,7.961117,8.164393,8.372394,8.583774,"3.0%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.132.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.132.ref2018-d121317a,"nom cents/kWh",4.702686,4.686505,4.594619,5.39754,6.264003,6.672294,7.053563,7.415782,7.776731,8.14107,8.475753,8.759795,8.99964,9.216888,9.453107,9.70651,9.963778,10.229459,10.495867,10.761442,11.027223,11.302155,11.577757,11.838213,12.07821,12.341792,12.618748,12.911779,13.220367,13.53823,13.82533,14.086363,14.375495,14.663009,14.921849,"3.6%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.132.ref_cpp-d121317a,"nom cents/kWh",4.702682,4.686754,4.58763,5.406669,6.284379,6.692476,7.411629,8.096975,8.50773,9.144369,9.727221,10.066279,10.361369,10.633844,10.9046,11.18963,11.489801,11.804159,12.124886,12.438015,12.751386,13.079457,13.40902,13.714252,13.987101,14.296926,14.633422,14.987714,15.367969,15.764425,16.129501,16.464771,16.827078,17.185503,17.512222,"4.1%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.132.co2fee15-d022318a,"nom cents/kWh",4.702761,4.661277,4.627491,5.41518,6.292586,6.711595,7.110254,7.484994,7.860982,8.216493,8.545819,8.832096,9.079468,9.307174,9.548552,9.803046,10.066227,10.343155,10.619998,10.899837,11.171833,11.460655,11.745352,12.017339,12.269755,12.549463,12.843441,13.149841,13.472804,13.816425,14.131287,14.422475,14.730782,15.036971,15.313494,"3.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.132.co2fee25-d022318a,"nom cents/kWh",4.702773,4.658683,4.597046,5.402528,6.316573,6.745169,7.148614,7.535715,7.907078,8.286334,8.607511,8.886855,9.136232,9.371307,9.628967,9.886999,10.14851,10.437225,10.720719,11.006029,11.290277,11.579725,11.871755,12.15453,12.414227,12.705435,13.012612,13.328527,13.67059,14.027611,14.355862,14.659278,14.992951,15.31526,15.604943,"3.7%"
Fuel Consumption (quadrillion Btu),,62-AEO2018.134.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Use: Coal",62-AEO2018.135.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Coal": Reference case,62-AEO2018.135.ref2018-d121317a,"quads",0.029406,0.066105,0.010689,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.00177,0.001,0.002242,0.002192,0.002191,0.002191,0.002191,0.002191,0.002191,0.002191,0.002192,0.002193,0.002195,0.001949,0.001,0.001,0.001092,0.00104,"-11.8%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Coal": Reference case with Clean Power Plan,62-AEO2018.135.ref_cpp-d121317a,"quads",0.029406,0.066105,0.010689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000506,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001774,0.002193,0.002193,0.002194,0.002195,0.002197,0.002199,0.002201,"-9.8%"
$15 carbon allowance fee,"Electricity: Fuel Use: Coal": $15 carbon allowance fee,62-AEO2018.135.co2fee15-d022318a,"quads",0.029406,0.054286,0.010689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Fuel Use: Coal": $25 carbon allowance fee,62-AEO2018.135.co2fee25-d022318a,"quads",0.029406,0.056322,0.011689,0.000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Natural Gas,"Electricity: Fuel Use: Natural Gas",62-AEO2018.136.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Natural Gas": Reference case,62-AEO2018.136.ref2018-d121317a,"quads",0.393182,0.286538,0.278413,0.33957,0.334033,0.35087,0.34007,0.342957,0.344507,0.338869,0.333916,0.330957,0.334488,0.327992,0.356371,0.371647,0.374593,0.360377,0.356499,0.354741,0.349084,0.35327,0.367356,0.364966,0.3612,0.363148,0.368264,0.3693,0.365911,0.368123,0.369613,0.371518,0.379624,0.382097,0.389549,"0.9%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.136.ref_cpp-d121317a,"quads",0.393182,0.286304,0.277378,0.330671,0.321096,0.33388,0.31658,0.339878,0.336808,0.32831,0.329857,0.336335,0.332869,0.342807,0.354052,0.369596,0.365086,0.357628,0.375864,0.373643,0.366472,0.348929,0.347506,0.346225,0.342866,0.340667,0.33364,0.341038,0.34183,0.340761,0.334799,0.345101,0.359787,0.359347,0.360418,"0.7%"
$15 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $15 carbon allowance fee,62-AEO2018.136.co2fee15-d022318a,"quads",0.393182,0.292014,0.275554,0.334524,0.360289,0.365,0.357213,0.362023,0.360294,0.347754,0.347443,0.345772,0.339607,0.321181,0.33151,0.346207,0.334456,0.318718,0.316951,0.317314,0.321277,0.319743,0.334145,0.33786,0.337357,0.32911,0.319354,0.335863,0.312021,0.315936,0.297664,0.288553,0.275831,0.266131,0.2534,"-0.4%"
$25 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $25 carbon allowance fee,62-AEO2018.136.co2fee25-d022318a,"quads",0.393182,0.290574,0.275103,0.341134,0.322753,0.33152,0.331737,0.351205,0.33666,0.334973,0.333279,0.329675,0.323527,0.309217,0.309737,0.344829,0.331526,0.315167,0.281179,0.281883,0.281544,0.278243,0.30832,0.272367,0.27419,0.265864,0.236864,0.221144,0.21443,0.204424,0.187714,0.173597,0.158492,0.148634,0.140472,"-2.2%"
Oil,"Electricity: Fuel Use: Oil",62-AEO2018.137.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Oil": Reference case,62-AEO2018.137.ref2018-d121317a,"quads",0.006929,0.001478,0.001393,0.000155,0.000238,0.000239,0.000158,0.000158,0.000157,0.000161,0.000161,0.000163,0.000171,0.00017,0.000171,0.000175,0.000175,0.000181,0.000177,0.000184,0.000184,0.00019,0.000185,0.000183,0.000187,0.000191,0.000177,0.000183,0.000182,0.000177,0.000171,0.00016,0.000157,0.000158,0.000158,"-6.6%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Oil": Reference case with Clean Power Plan,62-AEO2018.137.ref_cpp-d121317a,"quads",0.006929,0.001478,0.001407,0.000141,0.000238,0.000239,0.000122,0.000068,0.000154,0.000155,0.000142,0.000154,0.000153,0.000154,0.000162,0.000159,0.000144,0.000144,0.000159,0.000162,0.000161,0.000166,0.000171,0.000196,0.0002,0.000205,0.000207,0.000219,0.000227,0.00023,0.000229,0.000219,0.000233,0.000244,0.000251,"-5.2%"
$15 carbon allowance fee,"Electricity: Fuel Use: Oil": $15 carbon allowance fee,62-AEO2018.137.co2fee15-d022318a,"quads",0.006929,0.001436,0.001405,0.000155,0.000247,0.000251,0.00016,0.000169,0.000167,0.000168,0.000167,0.000166,0.000165,0.000165,0.00017,0.000172,0.000167,0.000166,0.000167,0.000164,0.000152,0.000153,0.000144,0.000147,0.000144,0.000141,0.000123,0.000124,0.000127,0.000107,0.000097,0.000083,0.000082,0.000093,0.000133,"-7.0%"
$25 carbon allowance fee,"Electricity: Fuel Use: Oil": $25 carbon allowance fee,62-AEO2018.137.co2fee25-d022318a,"quads",0.006929,0.001435,0.001397,0.000155,0.000252,0.000248,0.000156,0.000164,0.000167,0.000168,0.000167,0.000166,0.000165,0.000154,0.000154,0.000155,0.000154,0.000154,0.000146,0.000143,0.000145,0.000145,0.000145,0.000129,0.00011,0.000101,0.000132,0.000154,0.000158,0.000141,0.00016,0.000175,0.000233,0.000238,0.000249,"-5.2%"
Total,"Electricity: Fuel Use: Total",62-AEO2018.138.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Total": Reference case,62-AEO2018.138.ref2018-d121317a,"quads",0.429517,0.354121,0.290495,0.339725,0.334271,0.351108,0.340229,0.343114,0.344664,0.33903,0.334076,0.33112,0.334659,0.328162,0.356542,0.372822,0.375768,0.362328,0.357676,0.357167,0.35146,0.355651,0.369732,0.367341,0.363578,0.36553,0.370632,0.371675,0.368285,0.370495,0.371734,0.372678,0.38078,0.383347,0.390747,"0.3%"
