"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-12&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-12~ref_cpp-d121317a.5-62-AEO2018.3-12~co2fee15-d022318a.5-62-AEO2018.3-12~co2fee25-d022318a.5-62-AEO2018.3-12&map=&sourcekey=1"
"Fri Sep 28 2018 10:38:52 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.126.co2fee25-d022318a,"2017 cents/kWh",5.05891,5.712629,5.639333,5.764327,7.187643,7.522408,7.472415,7.341012,7.390529,7.432164,7.543888,7.591814,7.562166,7.604121,7.685548,7.772337,7.893067,7.917262,7.882253,7.936654,7.998801,8.023195,8.03403,7.983501,7.96825,8.080974,8.175541,8.123599,8.175719,8.221111,8.229703,8.238488,8.323263,8.406494,8.587096,"1.2%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.127.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.127.ref2018-d121317a,"2017 cents/kWh",0.970886,1.015115,1.052858,1.096205,1.131677,1.157335,1.179891,1.203452,1.23056,1.25936,1.284765,1.304999,1.321698,1.336504,1.352332,1.367406,1.385678,1.407864,1.429242,1.447536,1.464555,1.478812,1.492011,1.504205,1.5172,1.530714,1.533966,1.530843,1.529951,1.528648,1.523502,1.515637,1.506272,1.499263,1.492504,"1.2%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.127.ref_cpp-d121317a,"2017 cents/kWh",0.970887,1.015111,1.051806,1.093364,1.129426,1.158313,1.185834,1.209201,1.231503,1.257183,1.281407,1.302365,1.320824,1.337184,1.357681,1.381566,1.402627,1.42108,1.440624,1.458734,1.478548,1.501394,1.517497,1.525895,1.532709,1.540375,1.544451,1.54353,1.541988,1.540553,1.536835,1.529339,1.519705,1.511619,1.50428,"1.2%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.127.co2fee15-d022318a,"2017 cents/kWh",0.970881,1.015255,1.049348,1.093187,1.135921,1.167123,1.195018,1.219393,1.248424,1.277687,1.304378,1.32838,1.350382,1.372691,1.393758,1.4121,1.429706,1.452778,1.479903,1.507102,1.530518,1.555135,1.575774,1.590674,1.604528,1.614359,1.615448,1.623227,1.635095,1.638149,1.635275,1.634085,1.627859,1.62246,1.616108,"1.4%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.127.co2fee25-d022318a,"2017 cents/kWh",0.970897,1.015303,1.050774,1.095013,1.142871,1.173351,1.196028,1.21905,1.250126,1.292029,1.337378,1.381819,1.412251,1.431791,1.455331,1.481331,1.505692,1.524588,1.540143,1.556551,1.572653,1.58868,1.606686,1.628853,1.651442,1.671532,1.678732,1.676338,1.675137,1.672956,1.664262,1.653108,1.646086,1.642985,1.636359,"1.5%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.128.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.128.ref2018-d121317a,"2017 cents/kWh",1.615428,2.116358,2.021371,1.985613,2.020031,2.07798,2.124238,2.161324,2.199925,2.2361,2.263785,2.285985,2.308382,2.330872,2.356616,2.379362,2.404858,2.428808,2.449474,2.464894,2.479493,2.494196,2.502398,2.502624,2.504585,2.508041,2.512641,2.516489,2.522517,2.52734,2.525204,2.519266,2.510447,2.497388,2.480815,"0.5%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.128.ref_cpp-d121317a,"2017 cents/kWh",1.61543,2.114049,2.017145,1.984876,2.021189,2.079283,2.281329,2.362534,2.402936,2.546257,2.527079,2.453523,2.431386,2.362003,2.290273,2.364777,2.496926,2.585097,2.641062,2.670548,2.667047,2.566208,2.458276,2.43004,2.421242,2.452836,2.462714,2.489732,2.506363,2.494092,2.470723,2.427322,2.418368,2.448807,2.412908,"0.4%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.128.co2fee15-d022318a,"2017 cents/kWh",1.61542,2.116986,2.023954,1.987775,2.03617,2.100995,2.152383,2.190885,2.231216,2.262301,2.286925,2.308524,2.331396,2.35738,2.38365,2.408803,2.435179,2.461577,2.48542,2.50578,2.520448,2.540477,2.555798,2.558848,2.562793,2.569965,2.577758,2.587778,2.596602,2.604324,2.606645,2.607384,2.60327,2.594537,2.582268,"0.6%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.128.co2fee25-d022318a,"2017 cents/kWh",1.615446,2.097607,2.004791,1.9865,2.048196,2.116669,2.168602,2.208295,2.244435,2.278818,2.300167,2.320489,2.344815,2.370823,2.402593,2.428302,2.452468,2.480186,2.506865,2.527569,2.545807,2.564526,2.576795,2.584162,2.592374,2.600792,2.608178,2.614182,2.624509,2.635869,2.639994,2.63854,2.636349,2.62868,2.60954,"0.7%"
(nominal cents per kilowatthour),,62-AEO2018.129.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.130.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.130.ref2018-d121317a,"nom cents/kWh",4.971491,5.685227,5.759908,6.027292,6.30453,6.420787,6.564685,6.68628,6.966059,7.249525,7.446924,7.598784,7.792865,7.950021,8.080996,8.224853,8.378319,8.534279,8.64291,8.769939,9.015043,9.174309,9.399938,9.639214,9.861209,10.112717,10.320162,10.478679,10.742991,11.021912,11.301097,11.600917,11.860936,12.272556,12.652818,"2.5%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.130.ref_cpp-d121317a,"nom cents/kWh",4.971489,5.691613,5.770371,6.027569,6.306953,6.431685,6.588449,6.698587,6.917859,7.150012,7.450298,7.794339,8.075219,8.429618,8.769868,8.911951,8.852462,8.879773,8.936906,9.07108,9.275936,9.762761,10.180237,10.441549,10.660689,10.842007,11.138444,11.306755,11.556118,11.909,12.287902,12.699314,13.070707,13.332472,13.738881,"2.7%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.130.co2fee15-d022318a,"nom cents/kWh",4.971504,5.684889,5.752796,6.007834,7.15512,7.565822,7.785857,7.885005,8.123977,8.406672,8.58394,8.768556,8.961795,9.135083,9.3247,9.543718,9.771976,10.038471,10.289813,10.483008,10.774742,11.193108,11.611254,11.987773,12.398531,12.829729,13.057842,13.441146,13.906076,14.485422,14.959852,15.569179,15.937769,16.446983,17.090052,"3.4%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.130.co2fee25-d022318a,"nom cents/kWh",4.971464,5.712629,5.766019,6.030226,7.7335,8.310331,8.463284,8.523122,8.788962,9.054406,9.40605,9.681742,9.853749,10.121745,10.452262,10.802083,11.210365,11.495035,11.700903,12.048246,12.420587,12.745038,13.055522,13.275674,13.56091,14.079218,14.585761,14.845411,15.308105,15.777294,16.188986,16.615335,17.216328,17.834408,18.692188,"3.7%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.131.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.131.ref2018-d121317a,"nom cents/kWh",0.954103,1.015115,1.076294,1.146773,1.214842,1.273098,1.329215,1.389233,1.455009,1.524615,1.591031,1.65247,1.709722,1.765763,1.825033,1.885673,1.952862,2.028225,2.10519,2.180408,2.256561,2.33075,2.405234,2.480585,2.559937,2.64319,2.71136,2.77071,2.836164,2.903189,2.964399,3.022267,3.079259,3.14216,3.207679,"3.5%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.131.ref_cpp-d121317a,"nom cents/kWh",0.954104,1.015111,1.076227,1.146674,1.215413,1.277039,1.339352,1.400687,1.462193,1.528967,1.59523,1.658694,1.719051,1.778205,1.845471,1.919579,1.992044,2.063599,2.138794,2.214479,2.29616,2.385726,2.466481,2.536706,2.60726,2.681793,2.752349,2.816818,2.882953,2.951451,3.016904,3.077206,3.135242,3.197273,3.262844,"3.6%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.131.co2fee15-d022318a,"nom cents/kWh",0.954099,1.015255,1.072914,1.143554,1.220888,1.286811,1.350191,1.411703,1.480027,1.551377,1.620512,1.687717,1.752818,1.819724,1.887196,1.953648,2.021443,2.099623,2.186586,2.277046,2.365092,2.45833,2.547962,2.63109,2.715423,2.79611,2.864409,2.947484,3.040889,3.121215,3.192522,3.2699,3.339907,3.413314,3.487183,"3.8%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.131.co2fee25-d022318a,"nom cents/kWh",0.954114,1.015303,1.07438,1.145524,1.229664,1.296252,1.354626,1.415352,1.486674,1.574044,1.667501,1.762215,1.84021,1.905838,1.979235,2.058771,2.138505,2.213542,2.286283,2.362924,2.442025,2.523657,2.610909,2.708602,2.810536,2.912256,2.99498,3.063412,3.136503,3.210603,3.273837,3.33398,3.404861,3.485599,3.561987,"3.9%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.132.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.132.ref2018-d121317a,"nom cents/kWh",1.587505,2.116358,2.066366,2.07721,2.16848,2.28583,2.393075,2.494975,2.601183,2.707083,2.803433,2.894654,2.986077,3.079501,3.180362,3.281174,3.389211,3.499037,3.607932,3.712842,3.820359,3.931093,4.034053,4.127077,4.225928,4.33081,4.441216,4.554655,4.676144,4.799893,4.913491,5.02356,5.132087,5.234033,5.331751,"2.8%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.132.ref_cpp-d121317a,"nom cents/kWh",1.587506,2.114049,2.06398,2.081653,2.17507,2.292407,2.576671,2.736659,2.853063,3.096719,3.145972,3.12481,3.164448,3.141022,3.113126,3.285674,3.546194,3.753908,3.921001,4.054113,4.141878,4.077725,3.995587,4.03979,4.118724,4.270388,4.388776,4.543559,4.68598,4.778276,4.850186,4.884052,4.989236,5.17955,5.233694,"2.8%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.132.co2fee15-d022318a,"nom cents/kWh",1.587496,2.116986,2.069408,2.079359,2.188477,2.31645,2.43187,2.536409,2.645142,2.746903,2.841193,2.932997,3.026191,3.125088,3.227545,3.332593,3.443069,3.557587,3.672256,3.785925,3.89482,4.015941,4.13262,4.23252,4.337143,4.451243,4.570715,4.698932,4.829064,4.962097,5.088913,5.21753,5.341175,5.458359,5.571929,"3.0%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.132.co2fee25-d022318a,"nom cents/kWh",1.587522,2.097607,2.049828,2.078134,2.203744,2.338377,2.456167,2.563892,2.669127,2.776223,2.867949,2.95929,3.05537,3.155771,3.267501,3.374881,3.483191,3.600971,3.721345,3.836979,3.953145,4.073811,4.187363,4.297174,4.411879,4.531276,4.653181,4.777268,4.914094,5.058548,5.193241,5.321393,5.453179,5.576754,5.680386,"3.1%"
Fuel Consumption (quadrillion Btu),,62-AEO2018.134.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Use: Coal",62-AEO2018.135.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Coal": Reference case,62-AEO2018.135.ref2018-d121317a,"quads",0.291063,0.322556,0.309278,0.309278,0.315653,0.315765,0.315758,0.315821,0.315935,0.315938,0.315911,0.288229,0.234082,0.234018,0.233856,0.233691,0.233427,0.233196,0.232988,0.232793,0.232543,0.232347,0.232201,0.23208,0.231806,0.231663,0.231277,0.231169,0.230908,0.230498,0.230233,0.230059,0.229765,0.229613,0.229475,"-1.0%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Coal": Reference case with Clean Power Plan,62-AEO2018.135.ref_cpp-d121317a,"quads",0.291063,0.312328,0.300693,0.309278,0.315757,0.315747,0.315775,0.31583,0.31596,0.342487,0.32322,0.288343,0.2342,0.213508,0.20744,0.212968,0.216149,0.217152,0.213759,0.21263,0.211881,0.207133,0.193716,0.192597,0.192365,0.193109,0.193007,0.193829,0.193533,0.19274,0.191595,0.189799,0.182911,0.177303,0.170612,"-1.8%"
$15 carbon allowance fee,"Electricity: Fuel Use: Coal": $15 carbon allowance fee,62-AEO2018.135.co2fee15-d022318a,"quads",0.291063,0.322556,0.309278,0.309278,0.315616,0.313499,0.307406,0.284191,0.286932,0.248072,0.221692,0.186195,0.101265,0.096788,0.075183,0.063402,0.06155,0.0412,0.042989,0.041027,0.036039,0.034629,0.012407,0.005559,0.005569,0.005575,0.005583,0.005586,0.003181,0.003637,0.003209,0.003216,0.003225,0.00323,0.003242,"-13.0%"
$25 carbon allowance fee,"Electricity: Fuel Use: Coal": $25 carbon allowance fee,62-AEO2018.135.co2fee25-d022318a,"quads",0.291063,0.284089,0.294638,0.300289,0.293056,0.280176,0.240464,0.13772,0.109528,0.10337,0.112914,0.049971,0.026318,0.017231,0.0085,0.008265,0.008275,0.008283,0.00555,0.005554,0.0047,0.004707,0.003156,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Natural Gas,"Electricity: Fuel Use: Natural Gas",62-AEO2018.136.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Natural Gas": Reference case,62-AEO2018.136.ref2018-d121317a,"quads",0.588583,0.61501,0.629508,0.672947,0.64669,0.612534,0.621276,0.633248,0.621634,0.644035,0.663005,0.706611,0.767935,0.78564,0.782312,0.80274,0.761303,0.750446,0.745033,0.709081,0.701174,0.703741,0.730527,0.737628,0.771608,0.810466,0.828827,0.838074,0.838471,0.841079,0.845289,0.854751,0.852113,0.848833,0.856847,"1.0%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.136.ref_cpp-d121317a,"quads",0.588583,0.617856,0.630745,0.678726,0.655897,0.620838,0.615077,0.625116,0.564004,0.545228,0.565235,0.607323,0.692619,0.711144,0.705126,0.693061,0.687516,0.68325,0.690243,0.692361,0.693275,0.699374,0.725415,0.727698,0.728173,0.72753,0.726964,0.726134,0.727139,0.728985,0.731387,0.735076,0.748257,0.759669,0.77232,"0.7%"
$15 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $15 carbon allowance fee,62-AEO2018.136.co2fee15-d022318a,"quads",0.588583,0.615172,0.642992,0.684127,0.693852,0.666219,0.637113,0.620686,0.528229,0.529582,0.543061,0.590757,0.626594,0.688331,0.728235,0.740115,0.731677,0.751673,0.730343,0.770445,0.773349,0.749792,0.719039,0.688343,0.650972,0.623715,0.610037,0.627042,0.662534,0.656406,0.704231,0.67863,0.679241,0.671628,0.635655,"0.1%"
$25 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $25 carbon allowance fee,62-AEO2018.136.co2fee25-d022318a,"quads",0.588583,0.623778,0.629918,0.684104,0.694722,0.675803,0.688702,0.686257,0.63117,0.611917,0.559308,0.608828,0.658579,0.670339,0.675381,0.669355,0.649108,0.624694,0.63002,0.578686,0.596548,0.618113,0.663496,0.723454,0.761781,0.746822,0.74206,0.76278,0.781078,0.76388,0.751425,0.72375,0.644419,0.61486,0.573622,"-0.3%"
Oil,"Electricity: Fuel Use: Oil",62-AEO2018.137.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Oil": Reference case,62-AEO2018.137.ref2018-d121317a,"quads",0.020202,0.001429,0.001368,0.001368,0.001395,0.001399,0.001399,0.001399,0.0014,0.0014,0.0014,0.001278,0.001038,0.001038,0.001036,0.001035,0.001036,0.001036,0.001035,0.001036,0.001037,0.001034,0.001035,0.001035,0.001046,0.001052,0.001043,0.001043,0.00104,0.001038,0.001037,0.001036,0.00104,0.001039,0.001033,"-1.0%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Oil": Reference case with Clean Power Plan,62-AEO2018.137.ref_cpp-d121317a,"quads",0.020202,0.001384,0.001329,0.001369,0.001395,0.001398,0.0014,0.001399,0.001402,0.001517,0.001434,0.001281,0.001059,0.000965,0.000924,0.000947,0.000961,0.000965,0.00095,0.000945,0.000942,0.00092,0.00086,0.000855,0.000854,0.000859,0.000857,0.000862,0.000868,0.000857,0.000852,0.000845,0.000814,0.000791,0.00076,"-1.8%"
$15 carbon allowance fee,"Electricity: Fuel Use: Oil": $15 carbon allowance fee,62-AEO2018.137.co2fee15-d022318a,"quads",0.020202,0.001429,0.001368,0.00137,0.001398,0.001388,0.001363,0.00126,0.001272,0.001102,0.000985,0.000828,0.000455,0.000433,0.000338,0.000286,0.000279,0.000189,0.000196,0.000187,0.000165,0.000159,0.000061,0.000031,0.000032,0.000031,0.000031,0.000031,0.00002,0.00002,0.000019,0.000022,0.000022,0.000022,0.000035,"-10.6%"
$25 carbon allowance fee,"Electricity: Fuel Use: Oil": $25 carbon allowance fee,62-AEO2018.137.co2fee25-d022318a,"quads",0.020202,0.001259,0.001303,0.00133,0.001299,0.001245,0.001066,0.000615,0.000491,0.000464,0.000503,0.000225,0.000121,0.000081,0.000042,0.000041,0.000043,0.000042,0.00003,0.000032,0.000028,0.000028,0.00002,0.000006,0.000006,0.000004,0.000006,0.000006,0.000027,0.000022,0.000017,0.000017,0.000017,0.000001,0.000017,"-12.2%"
Total,"Electricity: Fuel Use: Total",62-AEO2018.138.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Total": Reference case,62-AEO2018.138.ref2018-d121317a,"quads",0.899848,0.938995,0.940154,0.983594,0.963737,0.929699,0.938433,0.950469,0.938968,0.961373,0.980315,0.996118,1.003055,1.020697,1.017205,1.037467,0.995767,0.984679,0.979057,0.942909,0.934754,0.937122,0.963763,0.970743,1.00446,1.043181,1.061148,1.070286,1.070418,1.072615,1.076559,1.085846,1.082918,1.079486,1.087355,"0.4%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Total": Reference case with Clean Power Plan,62-AEO2018.138.ref_cpp-d121317a,"quads",0.899848,0.931569,0.932767,0.989373,0.973049,0.937982,0.932252,0.942345,0.881366,0.889232,0.889889,0.896946,0.927878,0.925616,0.913489,0.906976,0.904626,0.901367,0.904952,0.905936,0.906097,0.907426,0.919992,0.92115,0.921393,0.921498,0.920828,0.920825,0.92154,0.922582,0.923833,0.92572,0.931982,0.937762,0.943692,"0.0%"
$15 carbon allowance fee,"Electricity: Fuel Use: Total": $15 carbon allowance fee,62-AEO2018.138.co2fee15-d022318a,"quads",0.899848,0.939157,0.953638,0.994776,1.010866,0.981106,0.945882,0.906136,0.816433,0.778755,0.765738,0.77778,0.728313,0.785552,0.803756,0.803803,0.793506,0.793062,0.773527,0.811659,0.809553,0.78458,0.731507,0.693933,0.656573,0.62932,0.615651,0.632659,0.665735,0.660063,0.707459,0.681868,0.682487,0.67488,0.638932,"-1.2%"
$25 carbon allowance fee,"Electricity: Fuel Use: Total": $25 carbon allowance fee,62-AEO2018.138.co2fee25-d022318a,"quads",0.899848,0.909127,0.925859,0.985722,0.989077,0.957224,0.930232,0.824592,0.741189,0.715751,0.672725,0.659024,0.685018,0.687651,0.683923,0.677661,0.657426,0.63302,0.6356,0.584272,0.601277,0.622848,0.666673,0.72346,0.761787,0.746826,0.742066,0.762786,0.781105,0.763902,0.751442,0.723767,0.644436,0.614861,0.573639,"-1.4%"
Fuel Prices to the Electric Power Sector,,62-AEO2018.140.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 dollars per million Btu),,62-AEO2018.141.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Prices: Coal",62-AEO2018.142.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Coal": Reference case,62-AEO2018.142.ref2018-d121317a,"2017 $/MMBtu",2.13323,2.109576,2.152914,2.267399,2.289222,2.32992,2.348268,2.35518,2.383844,2.411791,2.430603,2.447418,2.456935,2.467576,2.479182,2.491119,2.498137,2.511442,2.515604,2.529374,2.535616,2.552078,2.557518,2.568333,2.574823,2.589392,2.601208,2.603677,2.611203,2.617883,2.619641,2.624471,2.629369,2.633213,2.643433,"0.7%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Coal": Reference case with Clean Power Plan,62-AEO2018.142.ref_cpp-d121317a,"2017 $/MMBtu",2.132081,2.110993,2.151522,2.268267,2.287938,2.336327,2.346941,2.356773,2.383593,2.410473,2.431017,2.430275,2.435506,2.435131,2.441439,2.45108,2.45243,2.459598,2.46813,2.474279,2.481277,2.492459,2.494936,2.499691,2.505993,2.514268,2.517254,2.520926,2.524085,2.528695,2.526161,2.526434,2.529607,2.528759,2.532462,"0.6%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Coal": $15 carbon allowance fee,62-AEO2018.142.co2fee15-d022318a,"2017 $/MMBtu",2.121689,2.10569,2.171387,2.285629,4.190744,4.360094,4.408959,4.485201,4.617232,4.694948,4.761779,4.838364,4.908498,4.978184,5.054789,5.145709,5.248702,5.350917,5.465867,5.583517,5.726136,5.869331,6.017623,6.176532,6.34416,6.511745,6.700761,6.880651,7.050198,7.260623,7.504727,7.775309,8.037395,8.308661,8.570651,"4.3%"
$25 carbon allowance fee,"Electricity: Fuel Prices: Coal": $25 carbon allowance fee,62-AEO2018.142.co2fee25-d022318a,"2017 $/MMBtu",2.13462,2.109261,2.165591,2.291099,5.399098,5.398369,5.478866,5.550234,5.665125,5.763533,5.877223,5.993178,6.129357,6.290069,6.465475,6.652924,6.843088,7.075943,7.255209,7.471759,7.702843,7.96248,8.210861,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,18.913177,"6.9%"
Natural Gas,"Electricity: Fuel Prices: Natural Gas",62-AEO2018.143.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Natural Gas": Reference case,62-AEO2018.143.ref2018-d121317a,"2017 $/MMBtu",2.441864,3.162349,3.223904,3.574016,3.854605,3.813044,3.850771,3.981871,4.119083,4.254389,4.303701,4.36262,4.395304,4.452197,4.46509,4.460247,4.469953,4.465432,4.445087,4.467793,4.594789,4.593207,4.671459,4.717269,4.745419,4.76519,4.793501,4.842844,4.926915,4.962418,4.991066,5.033094,5.1069,5.158355,5.235717,"1.5%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.143.ref_cpp-d121317a,"2017 $/MMBtu",2.441411,3.162776,3.225924,3.577173,3.859679,3.794663,3.806864,3.928604,4.072469,4.191136,4.29095,4.38042,4.432981,4.531983,4.55594,4.525055,4.49272,4.496617,4.51325,4.525318,4.588701,4.567842,4.639547,4.667937,4.66402,4.673641,4.702015,4.739535,4.802574,4.858463,4.924421,4.98353,5.077611,5.131333,5.205033,"1.5%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Natural Gas": $15 carbon allowance fee,62-AEO2018.143.co2fee15-d022318a,"2017 $/MMBtu",2.441943,3.162334,3.217482,3.572688,4.986294,5.002367,5.003515,5.093373,5.229942,5.379254,5.495659,5.611508,5.707883,5.784072,5.863169,5.942555,6.016869,6.10462,6.177487,6.272565,6.391915,6.49525,6.67344,6.78674,6.899518,7.003968,7.144911,7.286611,7.445851,7.632165,7.783011,7.95313,8.130809,8.277325,8.484394,"3.0%"
$25 carbon allowance fee,"Electricity: Fuel Prices: Natural Gas": $25 carbon allowance fee,62-AEO2018.143.co2fee25-d022318a,"2017 $/MMBtu",2.441401,3.163523,3.213207,3.600322,5.75614,5.795651,5.779728,5.872488,6.023425,6.122681,6.225937,6.350721,6.476102,6.656253,6.755267,6.854272,6.992988,7.114373,7.231024,7.358475,7.520406,7.654794,7.838934,7.9832,8.135983,8.297681,8.452427,8.637541,8.903056,9.151558,9.399763,9.625074,9.889119,10.14288,10.396528,"3.7%"
Distillate Fuel Oil,"Electricity: Fuel Prices: Distillate Fuel Oil",62-AEO2018.144.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Distillate Fuel Oil": Reference case,62-AEO2018.144.ref2018-d121317a,"2017 $/MMBtu",11.840835,13.808002,14.31872,14.840781,17.853497,19.000948,19.250704,19.321325,19.472881,19.58436,19.588568,19.832186,20.120829,20.448112,20.675337,21.050821,21.272003,21.513258,21.740057,21.934498,22.051651,22.515732,22.714159,22.944471,23.147463,23.350197,23.423935,23.522512,23.567366,23.650869,23.561468,23.723778,23.906023,23.92341,23.979464,"1.7%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Distillate Fuel Oil": Reference case with Clean Power Plan,62-AEO2018.144.ref_cpp-d121317a,"2017 $/MMBtu",11.840835,13.808002,14.318721,14.839265,17.848555,19.003834,19.246872,19.31119,19.47064,19.552767,19.591707,19.817362,20.097017,20.452372,20.672966,21.014021,21.276299,21.529068,21.751534,21.939131,22.047783,22.531843,22.669132,22.910555,23.130873,23.346382,23.412281,23.476473,23.567579,23.613941,23.528097,23.652273,23.850105,23.87818,23.955143,"1.7%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Distillate Fuel Oil": $15 carbon allowance fee,62-AEO2018.144.co2fee15-d022318a,"2017 $/MMBtu",11.840835,13.808002,14.288148,14.817785,18.882139,20.050886,20.364796,20.491552,20.710215,20.834206,20.948713,21.224211,21.59469,22.011784,22.355755,22.775723,23.111967,23.471331,23.818968,24.122137,24.301512,24.920033,25.222309,25.606739,25.931812,26.303486,26.587473,26.829422,27.012667,27.308203,27.404778,27.753813,28.20944,28.399893,28.691404,"2.2%"
$25 carbon allowance fee,"Electricity: Fuel Prices: Distillate Fuel Oil": $25 carbon allowance fee,62-AEO2018.144.co2fee25-d022318a,"2017 $/MMBtu",11.840835,13.808002,14.282656,14.810977,19.568676,20.782656,21.03812,21.291801,21.507105,21.720705,21.876278,22.244631,22.667053,23.154589,23.550493,24.083996,24.449543,24.867962,25.23699,25.607574,25.892868,26.558933,26.944529,27.45829,27.855509,28.310869,28.71067,29.095703,29.426838,29.902531,30.104975,30.607124,31.167252,31.478889,31.929445,"2.6%"
