"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-2&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-2~ref_cpp-d121317a.5-62-AEO2018.3-2~co2fee15-d022318a.5-62-AEO2018.3-2~co2fee25-d022318a.5-62-AEO2018.3-2&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:31 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: End-Use Prices: Transportation": $25 carbon allowance fee,62-AEO2018.121.co2fee25-d022318a,"nom cents/kWh",8.317801,8.675708,9.605729,11.260265,14.043727,15.379412,16.039652,16.531862,16.980362,17.474257,17.878418,18.300287,18.692232,19.166809,19.707724,20.127209,20.528946,21.024639,21.60372,22.160501,22.627314,23.034899,23.864124,24.84778,25.834343,26.562681,26.981527,27.560184,28.287342,29.116722,30.124386,30.865179,31.556675,32.292812,32.992935,"4.1%"
All Sectors Average,"Electricity: End-Use Prices: All Sectors Average",62-AEO2018.122.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Prices: All Sectors Average": Reference case,62-AEO2018.122.ref2018-d121317a,"nom cents/kWh",9.8145,9.391398,9.764138,10.949169,11.687713,11.96521,12.139302,12.396045,12.662657,13.021743,13.326626,13.626376,13.930814,14.254355,14.603078,14.949022,15.253472,15.56919,15.879328,16.199787,16.610844,16.952997,17.412502,17.853621,18.33128,18.670717,19.005966,19.414948,19.907902,20.377953,20.838795,21.531668,22.091028,22.573168,23.06912,"2.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Prices: All Sectors Average": Reference case with Clean Power Plan,62-AEO2018.122.ref_cpp-d121317a,"nom cents/kWh",9.8145,9.393371,9.778929,11.000009,11.729729,12.050644,12.549877,12.927128,13.215535,13.782331,14.191519,14.551969,14.852225,15.22415,15.5706,15.909018,16.193003,16.535385,16.870892,17.194708,17.619371,18.042578,18.50337,18.913958,19.30162,19.605806,19.938873,20.350849,20.968945,21.546902,22.073494,22.661192,23.302586,23.87426,24.497841,"2.9%"
$15 carbon allowance fee,"Electricity: End-Use Prices: All Sectors Average": $15 carbon allowance fee,62-AEO2018.122.co2fee15-d022318a,"nom cents/kWh",9.8145,9.402114,9.776392,10.975955,12.696302,13.212955,13.338147,13.528104,13.798985,14.129668,14.478815,14.883043,15.239038,15.557901,15.930393,16.385708,16.746284,17.133873,17.502657,17.91362,18.389372,18.918499,19.576864,20.067629,20.641035,21.014696,21.501305,22.097334,23.07329,24.235048,25.432177,26.328718,27.14748,27.865702,28.8209,"3.5%"
$25 carbon allowance fee,"Electricity: End-Use Prices: All Sectors Average": $25 carbon allowance fee,62-AEO2018.122.co2fee25-d022318a,"nom cents/kWh",9.8145,9.412268,9.757355,11.006639,13.2196,13.828535,14.082512,14.272952,14.540853,14.858863,15.162058,15.522155,15.835916,16.283541,16.779936,17.167967,17.583164,18.084669,18.66548,19.216478,19.671021,20.095022,20.959076,21.900063,22.859909,23.611893,24.081804,24.729633,25.45715,26.281,27.293476,27.985901,28.703943,29.459555,30.191004,"3.6%"
Prices by Service Category,,62-AEO2018.124.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 cents per kilowatthour),,62-AEO2018.125.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.126.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.126.ref2018-d121317a,"2017 cents/kWh",6.985292,6.780108,6.839284,7.130173,7.29712,7.192401,7.034468,6.956706,6.881441,6.880849,6.848606,6.820977,6.805268,6.801553,6.800601,6.792912,6.76158,6.736392,6.703644,6.676025,6.701382,6.672791,6.709386,6.725039,6.750904,6.688232,6.625829,6.601014,6.614052,6.602474,6.584665,6.681005,6.704233,6.697551,6.693209,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.126.ref_cpp-d121317a,"2017 cents/kWh",6.985292,6.784118,6.846649,7.151631,7.302194,7.231876,7.05346,6.969426,6.887257,6.838498,6.815745,6.808984,6.767795,6.780374,6.781825,6.759016,6.698227,6.674319,6.648251,6.613716,6.63106,6.632104,6.65586,6.645729,6.608756,6.517759,6.446561,6.412186,6.476077,6.504135,6.507258,6.539843,6.59188,6.611944,6.646034,"-0.1%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.126.co2fee15-d022318a,"2017 cents/kWh",6.985294,6.787319,6.857001,7.144721,8.160754,8.211959,7.968795,7.809947,7.718964,7.683309,7.669552,7.700126,7.69998,7.675199,7.682121,7.74727,7.742301,7.747903,7.736344,7.745208,7.787089,7.845359,7.978363,7.999524,8.05522,7.98225,7.97246,8.013313,8.240851,8.532714,8.826088,8.959284,9.045699,9.078322,9.211353,"0.9%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.126.co2fee25-d022318a,"2017 cents/kWh",6.985287,6.807461,6.833713,7.17712,8.642001,8.749637,8.57936,8.383883,8.279211,8.207492,8.14854,8.139725,8.099358,8.159154,8.241303,8.246722,8.271285,8.334079,8.441264,8.521719,8.536095,8.522213,8.76524,9.02455,9.268066,9.369613,9.305724,9.339154,9.399917,9.487908,9.665006,9.678001,9.693728,9.72621,9.738111,"1.1%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.127.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.127.ref2018-d121317a,"2017 cents/kWh",0.658307,0.7167,0.757976,0.788936,0.822279,0.847581,0.865932,0.881024,0.898487,0.916481,0.933252,0.950133,0.966307,0.98271,1.004612,1.028289,1.047648,1.065083,1.081522,1.096441,1.110912,1.126414,1.144936,1.162295,1.176371,1.187543,1.190643,1.190749,1.190983,1.191014,1.193988,1.201451,1.2045,1.201528,1.197171,"1.6%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.127.ref_cpp-d121317a,"2017 cents/kWh",0.658307,0.716704,0.757968,0.789107,0.826498,0.857719,0.880509,0.896431,0.91345,0.932278,0.95049,0.967395,0.982208,0.994769,1.010064,1.028349,1.047203,1.06651,1.082494,1.096622,1.115612,1.137859,1.156407,1.169768,1.180651,1.189183,1.191124,1.192574,1.195205,1.196243,1.195702,1.197122,1.197152,1.197248,1.199962,"1.6%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.127.co2fee15-d022318a,"2017 cents/kWh",0.658307,0.716718,0.757626,0.801676,0.869815,0.916984,0.938549,0.949284,0.961343,0.970706,0.985205,1.006199,1.024921,1.037229,1.048462,1.058635,1.068908,1.081179,1.092426,1.105389,1.121287,1.140465,1.156821,1.167572,1.177406,1.186437,1.188204,1.191094,1.201193,1.216786,1.231594,1.240879,1.245964,1.253024,1.258405,"1.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.127.co2fee25-d022318a,"2017 cents/kWh",0.658308,0.71673,0.757928,0.796318,0.851946,0.900764,0.944409,0.968541,0.978214,0.989856,1.001421,1.016546,1.031199,1.042963,1.052701,1.059496,1.06937,1.087319,1.106212,1.12093,1.128538,1.136309,1.150992,1.169771,1.188467,1.204883,1.21326,1.215618,1.217896,1.223643,1.230037,1.233168,1.234611,1.237066,1.237933,"1.7%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.128.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.128.ref2018-d121317a,"2017 cents/kWh",2.343534,1.894589,1.954262,2.547245,2.768198,2.837233,2.875174,2.900605,2.929393,2.958869,2.979454,2.990003,2.997618,3.004845,3.015522,3.019168,3.014069,3.005662,2.995526,2.982301,2.968493,2.957113,2.946977,2.938947,2.93714,2.936736,2.936253,2.935176,2.93416,2.936337,2.931085,2.915466,2.897469,2.871573,2.843471,"1.2%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.128.ref_cpp-d121317a,"2017 cents/kWh",2.343535,1.892548,1.952414,2.547873,2.771191,2.840709,3.177423,3.29402,3.329817,3.561657,3.63345,3.649462,3.661622,3.673195,3.66313,3.66273,3.656293,3.646123,3.632955,3.616258,3.598831,3.584656,3.571891,3.561745,3.557288,3.554287,3.550796,3.546885,3.544255,3.546346,3.541451,3.525407,3.506127,3.478173,3.448331,"1.8%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.128.co2fee15-d022318a,"2017 cents/kWh",2.343533,1.898076,1.94703,2.546128,2.782135,2.855062,2.897892,2.926001,2.959336,2.982933,2.999489,3.007925,3.01535,3.023525,3.03455,3.037712,3.032936,3.026243,3.017204,3.005843,2.991907,2.981987,2.972028,2.965159,2.964043,2.964336,2.965479,2.964951,2.964528,2.970106,2.969199,2.95723,2.939925,2.914137,2.887067,"1.3%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.128.co2fee25-d022318a,"2017 cents/kWh",2.343539,1.888077,1.951334,2.54787,2.792569,2.867015,2.909981,2.940948,2.969798,2.999311,3.010391,3.015228,3.022566,3.031151,3.044281,3.046512,3.039413,3.034505,3.02643,3.016002,3.003414,2.9916,2.98144,2.975571,2.975714,2.977895,2.979234,2.977599,2.978288,2.982752,2.979651,2.965258,2.948632,2.922894,2.89355,"1.3%"
(nominal cents per kilowatthour),,62-AEO2018.129.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.130.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.130.ref2018-d121317a,"nom cents/kWh",6.864547,6.780108,6.991527,7.45909,7.833375,7.911822,7.924732,8.030634,8.136587,8.33014,8.481197,8.637136,8.80316,8.986077,9.177722,9.367521,9.52922,9.704714,9.874075,10.056022,10.32537,10.516963,10.816031,11.090262,11.390645,11.549038,11.711476,11.947336,12.260872,12.53934,12.812308,13.322303,13.705408,14.03675,14.385,"2.3%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.130.ref_cpp-d121317a,"nom cents/kWh",6.864547,6.784118,7.005617,7.500326,7.858135,7.973133,7.966604,8.073088,8.177402,8.316876,8.484952,8.671931,8.808283,9.01663,9.21841,9.391128,9.512983,9.692008,9.870193,10.040167,10.297922,10.538465,10.818177,11.048111,11.242014,11.347422,11.488347,11.70172,12.107891,12.46087,12.774161,13.158919,13.59944,13.985131,14.41551,"2.3%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.130.co2fee15-d022318a,"nom cents/kWh",6.864549,6.787319,7.010994,7.473904,8.771186,9.054088,9.003545,9.04165,9.150957,9.32913,9.528375,9.783068,9.9947,10.174716,10.401855,10.718391,10.946739,11.197633,11.430599,11.702055,12.0333,12.401803,12.900686,13.231792,13.632252,13.825454,14.136259,14.550714,15.326033,16.257637,17.231035,17.928057,18.559219,19.098873,19.875942,"3.3%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.130.co2fee25-d022318a,"nom cents/kWh",6.864542,6.807461,6.987231,7.508189,9.298307,9.666104,9.717015,9.733925,9.8458,9.998967,10.159956,10.380486,10.553728,10.860542,11.208083,11.461389,11.747541,12.100209,12.530733,12.936405,13.254899,13.53774,14.243758,15.006822,15.773026,16.324373,16.602091,17.066771,17.600273,18.208427,19.012428,19.518538,20.051077,20.634188,21.197691,"3.5%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.131.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.131.ref2018-d121317a,"nom cents/kWh",0.646928,0.7167,0.774848,0.825329,0.882707,0.93236,0.975523,1.01703,1.062368,1.109516,1.155723,1.203116,1.249995,1.298337,1.35577,1.418025,1.476469,1.534401,1.593018,1.651557,1.711674,1.775337,1.845723,1.91674,1.984864,2.050613,2.10452,2.155166,2.207797,2.261959,2.323237,2.395761,2.462349,2.518166,2.572952,"3.9%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.131.ref_cpp-d121317a,"nom cents/kWh",0.646928,0.716704,0.775567,0.827582,0.889423,0.945634,0.994501,1.038388,1.084561,1.133822,1.18327,1.232076,1.278343,1.322856,1.372962,1.42881,1.487263,1.548716,1.607103,1.664763,1.732527,1.808066,1.87958,1.944667,2.00838,2.070369,2.12269,2.176352,2.234595,2.291808,2.347239,2.408749,2.469796,2.532337,2.602764,"4.0%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.131.co2fee15-d022318a,"nom cents/kWh",0.646927,0.716718,0.77464,0.838613,0.934878,1.01102,1.060419,1.098995,1.139688,1.178639,1.223983,1.278384,1.330364,1.375014,1.419654,1.464627,1.511316,1.56257,1.614081,1.670107,1.732713,1.802826,1.870531,1.931249,1.992582,2.054938,2.106848,2.162809,2.233935,2.318379,2.404421,2.483072,2.556367,2.636098,2.715344,"4.1%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.131.co2fee25-d022318a,"nom cents/kWh",0.646929,0.71673,0.774954,0.833051,0.916646,0.995114,1.069641,1.124504,1.163311,1.205915,1.248615,1.296388,1.343686,1.388274,1.431661,1.4725,1.518805,1.578673,1.642129,1.701629,1.752401,1.805054,1.870394,1.945198,2.022614,2.09923,2.164544,2.221471,2.280372,2.348316,2.419656,2.487046,2.553742,2.624439,2.694703,"4.1%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.132.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.132.ref2018-d121317a,"nom cents/kWh",2.303025,1.894589,1.997763,2.664751,2.971629,3.121027,3.239048,3.34838,3.463702,3.582086,3.689705,3.786124,3.877659,3.969942,4.069585,4.163475,4.247784,4.330076,4.412235,4.492208,4.573801,4.660696,4.750748,4.846617,4.95577,5.071067,5.189971,5.312446,5.439232,5.576655,5.703247,5.813604,5.923273,6.018253,6.111168,"3.6%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.132.ref_cpp-d121317a,"nom cents/kWh",2.303025,1.892548,1.997746,2.6721,2.982171,3.131878,3.588773,3.815653,3.953571,4.331633,4.523298,4.647961,4.765599,4.884663,4.979227,5.08908,5.192756,5.29466,5.393595,5.489779,5.588923,5.696046,5.805614,5.921179,6.051227,6.188016,6.327836,6.472777,6.626458,6.794226,6.952094,7.093525,7.233348,7.356793,7.479566,"4.3%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.132.co2fee15-d022318a,"nom cents/kWh",2.303024,1.898076,1.990757,2.663437,2.990241,3.147846,3.274184,3.387459,3.50834,3.621899,3.726456,3.821591,3.913974,4.008171,4.108885,4.202693,4.28823,4.373669,4.457978,4.541459,4.62336,4.713872,4.805648,4.904588,5.016199,5.134303,5.258198,5.38381,5.51332,5.659032,5.796721,5.917592,6.031896,6.130729,6.229613,"3.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.132.co2fee25-d022318a,"nom cents/kWh",2.30303,1.888077,1.99517,2.665399,3.004647,3.167316,3.295856,3.414523,3.531742,3.653981,3.753487,3.845282,3.938502,4.034724,4.14019,4.234077,4.316818,4.405784,4.492619,4.578445,4.663719,4.752228,4.844922,4.948043,5.064273,5.188291,5.31517,5.441392,5.576506,5.724257,5.861393,5.980316,6.099123,6.200929,6.298611,"3.7%"
Fuel Consumption (quadrillion Btu),,62-AEO2018.134.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Use: Coal",62-AEO2018.135.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Coal": Reference case,62-AEO2018.135.ref2018-d121317a,"quads",0.383428,0.303352,0.261429,0.169351,0.249457,0.245977,0.180796,0.140509,0.312199,0.312222,0.313728,0.31542,0.315414,0.315395,0.315296,0.311601,0.27472,0.244309,0.228751,0.227567,0.236749,0.249761,0.271777,0.300107,0.292162,0.289315,0.277585,0.281947,0.287924,0.306457,0.30635,0.300393,0.296241,0.306058,0.305955,"0.0%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Coal": Reference case with Clean Power Plan,62-AEO2018.135.ref_cpp-d121317a,"quads",0.383428,0.288998,0.263907,0.153848,0.25025,0.137619,0.129159,0.127238,0.251674,0.308028,0.311325,0.312831,0.312823,0.312807,0.312684,0.308937,0.308781,0.308647,0.308521,0.308413,0.309241,0.307762,0.307679,0.307585,0.307123,0.30663,0.306512,0.306405,0.30704,0.306212,0.306855,0.30676,0.308198,0.313641,0.31354,"0.2%"
$15 carbon allowance fee,"Electricity: Fuel Use: Coal": $15 carbon allowance fee,62-AEO2018.135.co2fee15-d022318a,"quads",0.383428,0.289703,0.17914,0.137119,0.026162,0.022289,0.024738,0.022752,0.020799,0.020799,0.024281,0.020799,0.020799,0.020799,0.0208,0.0208,0.017801,0.017801,0.017801,0.017801,0.017801,0.017802,0.017802,0.017802,0.017802,0.017802,0.017802,0.017802,0.017802,0.017802,0.017868,0.017857,0.017827,0.017796,0.01782,"-8.1%"
$25 carbon allowance fee,"Electricity: Fuel Use: Coal": $25 carbon allowance fee,62-AEO2018.135.co2fee25-d022318a,"quads",0.383428,0.250853,0.258793,0.108958,0.029057,0.022289,0.020852,0.021389,0.020799,0.017802,0.017817,0.017818,0.017819,0.017804,0.017815,0.017801,0.017668,0.017668,0.017668,0.017668,0.017668,0.017668,0.017668,0.017668,0.017668,0.017733,0.017708,0.017733,0.017733,0.017733,0.017733,0.017778,0.017778,0.017778,0.017733,"-7.7%"
Natural Gas,"Electricity: Fuel Use: Natural Gas",62-AEO2018.136.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Natural Gas": Reference case,62-AEO2018.136.ref2018-d121317a,"quads",1.168646,1.162315,1.230027,1.330232,1.2344,1.204716,1.237499,1.254843,1.180424,1.16969,1.168664,1.181865,1.185278,1.19107,1.176991,1.154603,1.168896,1.170402,1.169471,1.171975,1.163357,1.157848,1.151498,1.133525,1.144172,1.149182,1.174491,1.181186,1.182498,1.171211,1.18767,1.187052,1.169386,1.168749,1.193753,"0.1%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.136.ref_cpp-d121317a,"quads",1.168646,1.173233,1.227571,1.341642,1.222651,1.256664,1.232207,1.231041,1.185469,1.143582,1.171549,1.200395,1.199878,1.223421,1.22235,1.195182,1.180631,1.162403,1.162789,1.17363,1.165408,1.137198,1.123451,1.139833,1.132061,1.132466,1.148244,1.149359,1.152993,1.17089,1.203646,1.20794,1.215367,1.224636,1.242421,"0.2%"
$15 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $15 carbon allowance fee,62-AEO2018.136.co2fee15-d022318a,"quads",1.168646,1.172108,1.263082,1.333517,1.344007,1.198831,1.164971,1.160796,1.169679,1.175097,1.168942,1.191411,1.157404,1.152732,1.145745,1.147726,1.142698,1.147901,1.160175,1.159009,1.17077,1.167305,1.142937,1.153755,1.154388,1.172476,1.173094,1.132758,1.074736,0.996023,0.902226,0.85118,0.750519,0.768207,0.726571,"-1.4%"
$25 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $25 carbon allowance fee,62-AEO2018.136.co2fee25-d022318a,"quads",1.168646,1.187565,1.228171,1.374399,1.368608,1.310946,1.166894,1.137534,1.14733,1.154502,1.149595,1.134597,1.125,1.12014,1.122677,1.137158,1.137125,1.125759,1.102016,1.081775,1.089218,1.102111,1.039677,0.966473,0.872321,0.815106,0.834982,0.818089,0.789298,0.797263,0.737516,0.746978,0.74632,0.740215,0.768178,"-1.3%"
Oil,"Electricity: Fuel Use: Oil",62-AEO2018.137.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Oil": Reference case,62-AEO2018.137.ref2018-d121317a,"quads",0.029117,0.005988,0.005762,0.00522,0.005516,0.005524,0.005241,0.005153,0.005932,0.006032,0.00596,0.006161,0.004387,0.004631,0.004146,0.003044,0.002946,0.00321,0.003407,0.003586,0.003857,0.003921,0.004107,0.004266,0.005333,0.004978,0.004918,0.004922,0.004531,0.004178,0.004016,0.004207,0.003253,0.003114,0.003628,"-1.5%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Oil": Reference case with Clean Power Plan,62-AEO2018.137.ref_cpp-d121317a,"quads",0.029117,0.005928,0.005773,0.005157,0.005511,0.005031,0.004999,0.004982,0.005532,0.005841,0.005479,0.005447,0.002342,0.002705,0.002898,0.003128,0.003248,0.003377,0.003766,0.004242,0.004504,0.004176,0.004113,0.004778,0.004261,0.004073,0.004092,0.00406,0.004071,0.003704,0.004015,0.00259,0.002,0.002332,0.001742,"-3.6%"
$15 carbon allowance fee,"Electricity: Fuel Use: Oil": $15 carbon allowance fee,62-AEO2018.137.co2fee15-d022318a,"quads",0.029117,0.005928,0.005388,0.005066,0.004589,0.004573,0.004686,0.004699,0.004672,0.004645,0.004374,0.004539,0.001578,0.001615,0.001666,0.001637,0.001503,0.001576,0.001517,0.001546,0.001473,0.001036,0.001082,0.001076,0.000967,0.001176,0.001197,0.000929,0.000666,0.000557,0.00037,0.000277,0.000351,0.00036,0.000315,"-8.5%"
$25 carbon allowance fee,"Electricity: Fuel Use: Oil": $25 carbon allowance fee,62-AEO2018.137.co2fee25-d022318a,"quads",0.029117,0.005759,0.005746,0.004951,0.004647,0.004633,0.004645,0.00468,0.004673,0.004695,0.004518,0.004503,0.001851,0.001725,0.00183,0.001894,0.001762,0.001501,0.001253,0.00116,0.001225,0.001171,0.001036,0.000645,0.000309,0.000321,0.000306,0.000272,0.0004,0.000442,0.001645,0.00158,0.001179,0.001096,0.000587,"-6.7%"
Total,"Electricity: Fuel Use: Total",62-AEO2018.138.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Total": Reference case,62-AEO2018.138.ref2018-d121317a,"quads",1.581191,1.471656,1.497218,1.504803,1.489373,1.456217,1.423536,1.400506,1.498555,1.487944,1.488352,1.503446,1.505079,1.511095,1.496434,1.469248,1.446561,1.41792,1.401629,1.403128,1.403963,1.41153,1.427383,1.437898,1.441666,1.443475,1.456994,1.468055,1.474953,1.481846,1.498036,1.491652,1.46888,1.47792,1.503335,"0.1%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Total": Reference case with Clean Power Plan,62-AEO2018.138.ref_cpp-d121317a,"quads",1.581191,1.46816,1.497251,1.500647,1.478412,1.399314,1.366365,1.363261,1.442675,1.457451,1.488353,1.518674,1.515043,1.538933,1.537932,1.507246,1.492661,1.474428,1.475076,1.486284,1.479153,1.449136,1.435242,1.452196,1.443445,1.44317,1.458848,1.459824,1.464104,1.480806,1.514516,1.51729,1.525565,1.540609,1.557703,"0.2%"
$15 carbon allowance fee,"Electricity: Fuel Use: Total": $15 carbon allowance fee,62-AEO2018.138.co2fee15-d022318a,"quads",1.581191,1.467739,1.44761,1.475702,1.374758,1.225692,1.194396,1.188248,1.19515,1.200541,1.197596,1.216749,1.179782,1.175147,1.168211,1.170163,1.162002,1.167279,1.179493,1.178356,1.190045,1.186143,1.16182,1.172633,1.173157,1.191455,1.192093,1.151489,1.093204,1.014382,0.920464,0.869314,0.768698,0.786363,0.744705,"-2.0%"
$25 carbon allowance fee,"Electricity: Fuel Use: Total": $25 carbon allowance fee,62-AEO2018.138.co2fee25-d022318a,"quads",1.581191,1.444177,1.492711,1.488309,1.402312,1.337868,1.192391,1.163602,1.172803,1.176999,1.17193,1.156918,1.14467,1.139669,1.142322,1.156854,1.156555,1.144928,1.120937,1.100602,1.108111,1.120949,1.058381,0.984786,0.890299,0.83316,0.852996,0.836094,0.807431,0.815438,0.756894,0.766336,0.765277,0.759089,0.786498,"-1.8%"
Fuel Prices to the Electric Power Sector,,62-AEO2018.140.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 dollars per million Btu),,62-AEO2018.141.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Prices: Coal",62-AEO2018.142.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Coal": Reference case,62-AEO2018.142.ref2018-d121317a,"2017 $/MMBtu",2.673404,2.65016,2.789423,2.893981,3.085502,3.061323,2.998855,2.954745,2.945164,2.93474,2.911516,2.89139,2.885062,2.886407,2.889735,2.904413,2.912182,2.928731,2.936267,2.953284,2.957523,2.98177,2.988119,3.006761,3.010296,3.028062,3.041958,3.045233,3.052542,3.060226,3.062151,3.069728,3.075999,3.078888,3.091743,"0.5%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Coal": Reference case with Clean Power Plan,62-AEO2018.142.ref_cpp-d121317a,"2017 $/MMBtu",2.669831,2.65504,2.837758,3.045568,3.077675,3.050699,2.970433,2.938855,2.942086,2.931855,2.908471,2.86598,2.865276,2.856952,2.85563,2.870173,2.873672,2.88256,2.894487,2.902969,2.912586,2.929794,2.935573,2.943487,2.954293,2.965453,2.969802,2.978175,2.982266,2.989361,2.989508,2.991154,2.998538,2.999813,3.008126,"0.4%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Coal": $15 carbon allowance fee,62-AEO2018.142.co2fee15-d022318a,"2017 $/MMBtu",2.718422,2.662266,2.726134,2.881005,4.229341,4.246604,4.354703,4.409456,4.479144,4.555723,4.837821,4.865034,4.879851,4.93853,5.204441,6.141243,6.370532,6.438282,6.679844,6.797273,6.93675,7.081992,7.229848,7.385557,7.548192,7.711824,7.899231,8.075665,8.240328,8.445104,8.685512,8.953091,9.194924,9.437341,9.693359,"4.0%"
