"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-9&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-9~ref_cpp-d121317a.5-62-AEO2018.3-9~co2fee15-d022318a.5-62-AEO2018.3-9~co2fee25-d022318a.5-62-AEO2018.3-9&map=&sourcekey=1"
"Fri Sep 28 2018 10:33:46 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.126.co2fee25-d022318a,"2017 cents/kWh",6.626457,7.024036,7.040814,5.75423,7.023439,8.134401,8.115518,8.185341,8.572333,8.623991,8.573588,8.493976,8.48651,8.575152,8.625894,8.684927,8.435964,8.666096,8.982787,9.055262,9.112658,9.152876,9.270264,9.354411,9.447795,9.439988,9.455056,9.506263,9.565178,9.644278,9.670234,9.724727,9.76391,9.865462,10.367064,"1.2%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.127.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.127.ref2018-d121317a,"2017 cents/kWh",1.707592,1.818767,1.955741,2.010117,2.084235,2.143592,2.187723,2.218514,2.253087,2.288298,2.320274,2.343341,2.35748,2.369364,2.384418,2.396972,2.402827,2.408711,2.417425,2.421863,2.422821,2.426097,2.429677,2.428426,2.424044,2.422497,2.413811,2.3865,2.355989,2.330756,2.308001,2.279893,2.245743,2.215366,2.18546,"0.6%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.127.ref_cpp-d121317a,"2017 cents/kWh",1.707594,1.818788,1.95573,2.010176,2.086282,2.146795,2.195283,2.233673,2.274439,2.314444,2.350857,2.377132,2.39395,2.406342,2.419729,2.434501,2.447894,2.462138,2.470649,2.474667,2.477495,2.483734,2.48269,2.478033,2.472272,2.471219,2.462535,2.432688,2.399829,2.371641,2.345614,2.320214,2.291087,2.255995,2.22118,"0.6%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.127.co2fee15-d022318a,"2017 cents/kWh",1.707624,1.818868,1.955675,2.011245,2.092547,2.156253,2.209601,2.249935,2.295316,2.333511,2.365905,2.387702,2.402608,2.417216,2.433272,2.44928,2.466719,2.492912,2.505177,2.511683,2.513495,2.515443,2.513425,2.509518,2.50537,2.509544,2.514214,2.502129,2.479702,2.461638,2.448761,2.432282,2.402719,2.371283,2.340146,"0.8%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.127.co2fee25-d022318a,"2017 cents/kWh",1.707632,1.818943,1.958067,2.016863,2.109349,2.174447,2.2285,2.27261,2.316807,2.35995,2.389722,2.415941,2.433966,2.44614,2.461111,2.473431,2.484885,2.510539,2.540693,2.548119,2.551696,2.555474,2.563928,2.570216,2.571814,2.58035,2.577423,2.552955,2.527741,2.505662,2.486091,2.459081,2.427136,2.397119,2.370588,"0.8%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.128.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.128.ref2018-d121317a,"2017 cents/kWh",3.841805,3.990428,3.854919,4.192303,4.562006,4.708021,4.823656,4.912858,5.010133,5.104468,5.183589,5.240088,5.295733,5.347673,5.402765,5.459621,5.51253,5.563926,5.60466,5.623389,5.618141,5.613759,5.610383,5.610536,5.616394,5.628379,5.638615,5.648201,5.657585,5.668801,5.674834,5.665248,5.639149,5.611094,5.564413,"1.0%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.128.ref_cpp-d121317a,"2017 cents/kWh",3.841806,3.987404,3.856103,4.193547,4.566588,4.714175,5.044127,5.312009,5.37443,5.588453,5.778574,5.767148,5.747569,5.743507,5.768296,5.842172,5.941645,6.02243,6.044482,6.035038,6.013469,6.014127,6.005981,5.989405,6.001333,6.035224,6.054138,6.060284,6.063792,6.053335,6.033443,5.998679,5.957098,5.915869,5.840018,"1.2%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.128.co2fee15-d022318a,"2017 cents/kWh",3.841864,3.975892,3.860444,4.196964,4.578366,4.73059,4.859739,4.958632,5.066209,5.149442,5.221736,5.275441,5.330723,5.385574,5.442321,5.500149,5.555974,5.613793,5.659993,5.684703,5.68057,5.679475,5.676465,5.679185,5.686193,5.700906,5.715673,5.72762,5.739206,5.758218,5.772812,5.772153,5.748952,5.72164,5.676165,"1.1%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.128.co2fee25-d022318a,"2017 cents/kWh",3.841879,3.970402,3.85985,4.198043,4.594499,4.75102,4.883092,4.989595,5.090845,5.185935,5.247177,5.293698,5.348475,5.403413,5.46547,5.522655,5.574902,5.635625,5.68454,5.712381,5.712611,5.709455,5.707583,5.711713,5.720717,5.738069,5.75193,5.761132,5.775254,5.793475,5.806033,5.802448,5.782976,5.758746,5.716202,"1.1%"
(nominal cents per kilowatthour),,62-AEO2018.129.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.130.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.130.ref2018-d121317a,"nom cents/kWh",6.512028,7.004261,7.205185,6.17127,6.670343,6.942098,7.009581,7.179915,7.397898,8.093081,7.981613,8.486341,8.723577,8.844458,8.961322,9.091224,9.124575,9.193954,9.368105,9.570604,9.89936,10.138401,10.445114,10.806037,11.17126,11.481997,11.740675,12.091174,12.419185,12.729935,12.812303,13.116948,13.607709,14.04632,14.444013,"2.2%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.130.ref_cpp-d121317a,"nom cents/kWh",6.512025,7.00798,7.204483,6.189039,6.662192,6.926672,6.969845,7.20653,7.486624,7.785327,8.085225,8.513945,9.417443,9.85953,10.191745,10.402476,10.287857,10.28793,10.456821,10.778372,11.129608,11.364862,11.535216,11.834234,12.057657,12.227149,12.193796,12.511622,13.175316,13.759804,14.193735,14.538526,14.882867,15.382077,15.881542,"2.5%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.130.co2fee15-d022318a,"nom cents/kWh",6.511939,7.022456,7.204536,6.040582,7.082604,8.0032,8.380149,8.463991,8.971625,9.317199,9.520052,9.788215,10.111078,10.394917,10.569041,10.653887,11.165788,11.517829,11.878445,12.391751,12.740065,13.096041,13.516894,13.969654,14.423246,14.835972,15.229585,15.767082,16.367184,17.089701,17.626705,18.122482,18.594879,19.013971,19.574745,"3.2%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.130.co2fee25-d022318a,"nom cents/kWh",6.511915,7.024036,7.198985,6.019664,7.556826,8.986427,9.191665,9.503411,10.194387,10.506377,10.689924,10.832257,11.058201,11.414271,11.731122,12.070411,11.98143,12.582264,13.334602,13.74635,14.150189,14.539563,15.064435,15.555343,16.078899,16.446985,16.868511,17.37215,17.909708,18.50852,19.022711,19.612774,20.196245,20.929613,22.566782,"3.6%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.131.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.131.ref2018-d121317a,"nom cents/kWh",1.678076,1.818767,1.999276,2.102844,2.237402,2.358005,2.464595,2.560993,2.66404,2.770275,2.873389,2.967281,3.049589,3.130357,3.217882,3.305459,3.386349,3.470086,3.560725,3.648026,3.733039,3.823763,3.916822,4.004717,4.090034,4.183095,4.26653,4.319385,4.36744,4.426544,4.490861,4.546236,4.590954,4.642972,4.696975,"2.9%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.131.ref_cpp-d121317a,"nom cents/kWh",1.678077,1.818788,2.001139,2.108186,2.245118,2.366838,2.479486,2.587392,2.700495,2.81479,2.926593,3.027518,3.115725,3.199986,3.289093,3.38255,3.476557,3.575355,3.668001,3.756749,3.847508,3.946672,4.035269,4.119575,4.20553,4.302393,4.388456,4.439459,4.486801,4.543681,4.604589,4.668537,4.726648,4.771727,4.817827,"3.0%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.131.co2fee15-d022318a,"nom cents/kWh",1.678106,1.818868,1.999596,2.10391,2.249071,2.377375,2.496518,2.604771,2.721134,2.833366,2.939314,3.033593,3.118624,3.204411,3.294734,3.388593,3.487662,3.602873,3.701447,3.794844,3.884075,3.976368,4.064105,4.150925,4.239964,4.346593,4.458045,4.54341,4.611658,4.690234,4.780679,4.86714,4.929702,4.988678,5.049486,"3.1%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.131.co2fee25-d022318a,"nom cents/kWh",1.678114,1.818943,2.002054,2.109898,2.269541,2.402206,2.524007,2.638564,2.755193,2.875064,2.979609,3.081018,3.171538,3.256024,3.347084,3.437603,3.529232,3.64504,3.771561,3.868175,3.962289,4.059432,4.166454,4.273983,4.376889,4.49566,4.598311,4.66538,4.732908,4.808664,4.89049,4.959461,5.020431,5.085496,5.160241,"3.2%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.132.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.132.ref2018-d121317a,"nom cents/kWh",3.775396,3.990427,3.94073,4.385695,4.897262,5.178941,5.434125,5.671272,5.923961,6.179606,6.41927,6.635318,6.850456,7.065239,7.291279,7.528894,7.76891,8.015613,8.255336,8.470448,8.656333,8.847825,9.044356,9.252335,9.476413,9.718916,9.966526,10.222816,10.48781,10.766118,11.041978,11.296826,11.528066,11.759748,11.958998,"3.4%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.132.ref_cpp-d121317a,"nom cents/kWh",3.775398,3.987404,3.945635,4.398013,4.914258,5.197371,5.697143,6.153206,6.381188,6.796591,7.193772,7.345048,7.480459,7.637791,7.84074,8.117245,8.438467,8.745378,8.973821,9.161686,9.338814,9.556494,9.76189,9.957014,10.208739,10.507329,10.789014,11.059528,11.337069,11.597211,11.844034,12.070034,12.289845,12.512842,12.667231,"3.6%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.132.co2fee15-d022318a,"nom cents/kWh",3.775455,3.975892,3.947141,4.390333,4.920832,5.215708,5.490777,5.740656,6.006073,6.252491,6.487297,6.702487,6.919366,7.139449,7.369091,7.609487,7.85552,8.113317,8.36275,8.588886,8.77812,8.978013,9.178611,9.393783,9.623029,9.87411,10.134668,10.400313,10.673565,10.971308,11.270171,11.550421,11.795225,12.037123,12.247833,"3.5%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.132.co2fee25-d022318a,"nom cents/kWh",3.77547,3.970402,3.94656,4.391693,4.943423,5.248659,5.530608,5.79306,6.054132,6.317886,6.54241,6.750985,6.969238,7.192412,7.432981,7.675449,7.917921,8.182338,8.438481,8.671686,8.870576,9.069607,9.274981,9.497943,9.735906,9.997252,10.261863,10.528138,10.813506,11.118369,11.421285,11.702343,11.961847,12.217199,12.442892,"3.5%"
Fuel Consumption (quadrillion Btu),,62-AEO2018.134.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Use: Coal",62-AEO2018.135.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Coal": Reference case,62-AEO2018.135.ref2018-d121317a,"quads",0.525743,0.67641,0.688295,0.655697,0.641812,0.679463,0.674375,0.670943,0.660162,0.652472,0.651271,0.655649,0.650802,0.629601,0.598999,0.59742,0.592772,0.59202,0.59168,0.592158,0.59681,0.596574,0.58427,0.579312,0.578391,0.57811,0.577804,0.577467,0.577117,0.576774,0.576406,0.576046,0.575698,0.575339,0.578464,"-0.5%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Coal": Reference case with Clean Power Plan,62-AEO2018.135.ref_cpp-d121317a,"quads",0.525743,0.676405,0.688564,0.660147,0.649657,0.681547,0.666686,0.645199,0.590464,0.575131,0.553214,0.507724,0.482123,0.452622,0.434834,0.438892,0.42725,0.425167,0.41211,0.406893,0.407467,0.39741,0.399651,0.39553,0.394724,0.411686,0.398967,0.396982,0.401117,0.402645,0.407961,0.401957,0.381922,0.396223,0.390003,"-1.7%"
$15 carbon allowance fee,"Electricity: Fuel Use: Coal": $15 carbon allowance fee,62-AEO2018.135.co2fee15-d022318a,"quads",0.525743,0.68053,0.68796,0.656107,0.459553,0.413722,0.315829,0.227308,0.222914,0.211534,0.211499,0.211349,0.209233,0.188469,0.177905,0.171814,0.143346,0.086142,0.086371,0.087995,0.085826,0.083262,0.084674,0.085983,0.085956,0.085931,0.081246,0.075734,0.075741,0.070205,0.070205,0.070207,0.07021,0.070213,0.070216,"-6.7%"
$25 carbon allowance fee,"Electricity: Fuel Use: Coal": $25 carbon allowance fee,62-AEO2018.135.co2fee25-d022318a,"quads",0.525743,0.683893,0.692042,0.655922,0.305374,0.224901,0.206229,0.206511,0.203914,0.140611,0.101883,0.070926,0.069927,0.069929,0.069933,0.069934,0.069937,0.069941,0.069943,0.069945,0.069947,0.06995,0.069951,0.069953,0.069955,0.069957,0.06996,0.069962,0.069964,0.069967,0.06997,0.069972,0.069975,0.069978,0.069981,"-6.7%"
Natural Gas,"Electricity: Fuel Use: Natural Gas",62-AEO2018.136.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Natural Gas": Reference case,62-AEO2018.136.ref2018-d121317a,"quads",0.822815,0.766399,0.769654,0.86016,0.907378,0.865239,0.90821,0.912059,0.907838,0.925379,0.920692,0.917627,0.916978,0.953982,0.95968,0.968431,0.976054,0.986242,1.016279,1.015766,1.058015,1.043944,1.046856,1.050272,1.057244,1.046495,1.061807,1.045552,1.062167,1.064613,1.083522,1.083706,1.114452,1.102982,1.112201,"1.1%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.136.ref_cpp-d121317a,"quads",0.822815,0.767299,0.762978,0.848389,0.901307,0.869445,0.8789,0.840571,0.864174,0.851289,0.848502,0.887489,0.905071,0.93152,0.934966,0.937775,0.947574,0.951831,0.977491,0.98711,0.984203,1.003308,1.000862,1.008435,1.009403,0.97856,0.999583,1.002977,1.001014,0.999995,0.988784,0.995979,1.032982,1.010173,1.020564,"0.9%"
$15 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $15 carbon allowance fee,62-AEO2018.136.co2fee15-d022318a,"quads",0.822815,0.763971,0.76972,0.856568,1.014064,1.035164,1.070474,1.106865,1.091349,1.076047,1.03246,1.014332,1.012483,1.01735,1.047068,1.042718,0.994013,1.051169,1.055081,1.051958,1.079922,1.057039,1.061184,1.066951,1.067342,1.016529,0.974392,0.924101,0.959769,0.942049,0.921677,0.916076,0.923595,0.898658,0.907948,"0.5%"
$25 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $25 carbon allowance fee,62-AEO2018.136.co2fee25-d022318a,"quads",0.822815,0.767937,0.761424,0.848853,1.124434,1.13881,1.146229,1.146851,1.140577,1.119444,1.12359,1.098927,1.072984,1.065721,1.075158,1.093503,1.103565,1.075008,1.063123,1.056777,1.038316,1.001847,0.929799,0.907892,0.883583,0.824107,0.857372,0.832143,0.83688,0.867887,0.835876,0.822196,0.810496,0.789386,0.791187,"0.1%"
Oil,"Electricity: Fuel Use: Oil",62-AEO2018.137.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Oil": Reference case,62-AEO2018.137.ref2018-d121317a,"quads",0.010497,0.003824,0.003802,0.003765,0.003782,0.00384,0.003886,0.003727,0.00367,0.003694,0.003645,0.003418,0.003402,0.003275,0.003094,0.003075,0.003085,0.003118,0.003134,0.003138,0.003172,0.003175,0.003123,0.003104,0.003092,0.003093,0.003102,0.003095,0.003091,0.003086,0.003081,0.003065,0.00308,0.003076,0.003076,"-0.7%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Oil": Reference case with Clean Power Plan,62-AEO2018.137.ref_cpp-d121317a,"quads",0.010497,0.003824,0.003805,0.003733,0.003825,0.00385,0.003782,0.003502,0.003264,0.003197,0.003026,0.002608,0.002592,0.002524,0.002447,0.002465,0.002405,0.002413,0.002364,0.002347,0.002329,0.002281,0.002293,0.002277,0.002273,0.00234,0.002284,0.002282,0.002305,0.002315,0.002336,0.002303,0.002216,0.002276,0.002249,"-1.6%"
$15 carbon allowance fee,"Electricity: Fuel Use: Oil": $15 carbon allowance fee,62-AEO2018.137.co2fee15-d022318a,"quads",0.010497,0.003834,0.003798,0.003765,0.002903,0.002752,0.002377,0.001822,0.001793,0.001743,0.001649,0.001441,0.001444,0.001374,0.00133,0.001304,0.001169,0.000919,0.000918,0.00093,0.000921,0.000903,0.000911,0.000916,0.00092,0.000911,0.00089,0.000867,0.000867,0.000844,0.000843,0.000837,0.000838,0.00084,0.000839,"-4.5%"
$25 carbon allowance fee,"Electricity: Fuel Use: Oil": $25 carbon allowance fee,62-AEO2018.137.co2fee25-d022318a,"quads",0.010497,0.00384,0.003806,0.003763,0.002277,0.00192,0.001849,0.001754,0.001739,0.001447,0.001209,0.000879,0.000885,0.000883,0.000879,0.00089,0.000889,0.000843,0.000842,0.000845,0.000846,0.000845,0.00084,0.000837,0.000835,0.000829,0.000829,0.000828,0.000833,0.000823,0.000823,0.000811,0.000815,0.000825,0.000857,"-4.4%"
Total,"Electricity: Fuel Use: Total",62-AEO2018.138.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Total": Reference case,62-AEO2018.138.ref2018-d121317a,"quads",1.359055,1.446634,1.461751,1.519622,1.552971,1.548543,1.586471,1.586729,1.57167,1.581545,1.575608,1.576693,1.571182,1.586858,1.561774,1.568926,1.571911,1.58138,1.611093,1.611063,1.657998,1.643693,1.634249,1.632689,1.638727,1.627698,1.642713,1.626114,1.642375,1.644474,1.663009,1.662816,1.69323,1.681398,1.69374,"0.5%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Total": Reference case with Clean Power Plan,62-AEO2018.138.ref_cpp-d121317a,"quads",1.359055,1.447528,1.455347,1.512268,1.554789,1.554841,1.549369,1.489272,1.457902,1.429617,1.404742,1.397822,1.389786,1.386666,1.372247,1.379133,1.377228,1.379411,1.391965,1.396351,1.393999,1.402999,1.402807,1.406241,1.4064,1.392587,1.400834,1.402241,1.404436,1.404956,1.399081,1.400239,1.41712,1.408672,1.412817,"-0.1%"
$15 carbon allowance fee,"Electricity: Fuel Use: Total": $15 carbon allowance fee,62-AEO2018.138.co2fee15-d022318a,"quads",1.359055,1.448334,1.461478,1.516441,1.476519,1.451638,1.388679,1.335995,1.316056,1.289324,1.245609,1.227123,1.22316,1.207192,1.226302,1.215836,1.138528,1.13823,1.14237,1.140882,1.166669,1.141203,1.14677,1.15385,1.154218,1.103371,1.056529,1.000702,1.036376,1.013098,0.992725,0.98712,0.994643,0.96971,0.979003,"-1.2%"
$25 carbon allowance fee,"Electricity: Fuel Use: Total": $25 carbon allowance fee,62-AEO2018.138.co2fee25-d022318a,"quads",1.359055,1.45567,1.457272,1.508537,1.432084,1.365631,1.354307,1.355116,1.346229,1.261502,1.226681,1.170732,1.143796,1.136533,1.14597,1.164327,1.174391,1.145792,1.133908,1.127567,1.109109,1.072641,1.000589,0.978681,0.954373,0.894893,0.928162,0.902933,0.907678,0.938678,0.906668,0.892979,0.881286,0.86019,0.862025,"-1.6%"
Fuel Prices to the Electric Power Sector,,62-AEO2018.140.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 dollars per million Btu),,62-AEO2018.141.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Prices: Coal",62-AEO2018.142.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Coal": Reference case,62-AEO2018.142.ref2018-d121317a,"2017 $/MMBtu",2.518235,2.501529,2.498117,2.515611,2.543985,2.491975,2.540299,2.537087,2.546779,2.557328,2.559767,2.556189,2.55804,2.574094,2.583644,2.599327,2.611706,2.622035,2.628128,2.638744,2.649408,2.665666,2.676572,2.688466,2.693646,2.699234,2.705449,2.707951,2.70783,2.709022,2.710108,2.709567,2.710726,2.717022,2.726279,"0.3%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Coal": Reference case with Clean Power Plan,62-AEO2018.142.ref_cpp-d121317a,"2017 $/MMBtu",2.513254,2.500666,2.497484,2.514458,2.542909,2.493745,2.536075,2.531417,2.548062,2.544514,2.534693,2.525949,2.537219,2.5397,2.522403,2.520832,2.499577,2.492198,2.484146,2.483606,2.485473,2.483512,2.483547,2.480023,2.483272,2.501235,2.508205,2.512209,2.514935,2.518893,2.519746,2.517746,2.515631,2.516564,2.511333,"0.0%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Coal": $15 carbon allowance fee,62-AEO2018.142.co2fee15-d022318a,"2017 $/MMBtu",2.500934,2.474088,2.489263,2.498715,4.024941,4.067832,4.134659,4.171176,4.260106,4.322112,4.39874,4.498536,4.615972,4.723169,4.829698,4.954213,5.09605,5.108458,5.254237,5.397769,5.553863,5.704495,5.869778,6.04285,6.210216,6.380519,6.548512,6.72346,6.952154,7.190508,7.523455,7.786508,7.994278,8.262191,8.54605,"3.8%"
$25 carbon allowance fee,"Electricity: Fuel Prices: Coal": $25 carbon allowance fee,62-AEO2018.142.co2fee25-d022318a,"2017 $/MMBtu",2.493756,2.477485,2.491481,2.503762,4.898821,4.936854,5.058468,5.182979,5.392578,5.528718,5.583253,5.66413,5.830935,6.016642,6.210021,6.409137,6.609999,6.812151,7.016254,7.243322,7.500858,7.768164,8.137113,8.478759,8.758959,9.043691,9.356631,9.680221,10.027431,10.3973,10.771211,11.175676,11.586408,12.017289,12.475524,"5.0%"
Natural Gas,"Electricity: Fuel Prices: Natural Gas",62-AEO2018.143.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Natural Gas": Reference case,62-AEO2018.143.ref2018-d121317a,"2017 $/MMBtu",2.928499,3.274358,3.564038,3.890302,4.095696,4.001688,4.012018,4.075968,4.16507,4.241127,4.271991,4.294799,4.292674,4.361294,4.382568,4.384913,4.398996,4.398954,4.40282,4.43271,4.534366,4.536855,4.603414,4.644589,4.664574,4.682403,4.704083,4.753427,4.823692,4.856993,4.88794,4.935306,5.002019,5.063796,5.143847,"1.4%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.143.ref_cpp-d121317a,"2017 $/MMBtu",2.929111,3.274382,3.565793,3.891848,4.082837,3.981261,3.974632,4.037506,4.131201,4.198258,4.273137,4.348792,4.366383,4.480903,4.51699,4.478096,4.451972,4.468409,4.489118,4.500802,4.555525,4.536994,4.600938,4.633523,4.629429,4.634682,4.662591,4.69632,4.750428,4.807491,4.867888,4.927714,5.003692,5.067019,5.156256,"1.4%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Natural Gas": $15 carbon allowance fee,62-AEO2018.143.co2fee15-d022318a,"2017 $/MMBtu",2.928651,3.274742,3.557949,3.887411,5.226213,5.190597,5.159831,5.210961,5.29891,5.421041,5.507327,5.602906,5.696353,5.773107,5.856871,5.933392,6.003631,6.10402,6.189184,6.286465,6.396496,6.506574,6.681903,6.78476,6.884601,6.986183,7.113908,7.250021,7.403553,7.573256,7.720937,7.893585,8.05252,8.214967,8.41679,"2.9%"
$25 carbon allowance fee,"Electricity: Fuel Prices: Natural Gas": $25 carbon allowance fee,62-AEO2018.143.co2fee25-d022318a,"2017 $/MMBtu",2.9296,3.274634,3.546614,3.912186,5.992395,5.953102,5.896489,5.950593,6.068292,6.157088,6.258901,6.36975,6.483144,6.669918,6.783842,6.894808,7.024405,7.141277,7.240564,7.35939,7.494065,7.623053,7.797891,7.937432,8.079064,8.245528,8.411397,8.593793,8.850574,9.092594,9.336042,9.569432,9.819278,10.060248,10.315301,"3.5%"
Distillate Fuel Oil,"Electricity: Fuel Prices: Distillate Fuel Oil",62-AEO2018.144.,"2017 $/MMBtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Prices: Distillate Fuel Oil": Reference case,62-AEO2018.144.ref2018-d121317a,"2017 $/MMBtu",12.07569,14.060204,14.599355,15.862844,19.467386,21.256178,22.22661,23.028227,23.185091,23.331722,23.291838,23.574371,23.841883,24.217516,24.51001,24.898508,25.100929,25.323263,25.568432,25.777546,25.872643,26.345877,26.567368,26.782097,26.976738,27.179369,27.252945,27.363899,27.385166,27.47102,27.377302,27.550146,27.756407,27.776463,27.840227,"2.1%"
Reference case with Clean Power Plan,"Electricity: Fuel Prices: Distillate Fuel Oil": Reference case with Clean Power Plan,62-AEO2018.144.ref_cpp-d121317a,"2017 $/MMBtu",12.075812,14.060204,14.599259,15.861494,19.454254,21.256651,22.245468,23.066435,23.202431,23.312302,23.310881,23.614382,23.936146,24.304226,24.517607,24.863073,25.113457,25.384876,25.579147,25.745806,25.853857,26.379498,26.503752,26.726837,26.949554,27.170694,27.20756,27.294603,27.347052,27.390879,27.310402,27.441074,27.667921,27.731876,27.808764,"2.1%"
$15 carbon allowance fee,"Electricity: Fuel Prices: Distillate Fuel Oil": $15 carbon allowance fee,62-AEO2018.144.co2fee15-d022318a,"2017 $/MMBtu",12.075458,14.059177,14.554941,15.831966,20.465109,22.287029,23.365982,24.170404,24.423214,24.535423,24.559963,24.797535,25.221552,25.596846,25.908274,26.365463,26.783566,27.023796,27.380451,27.688282,27.838482,28.465443,28.766481,29.175211,29.482317,29.840639,30.111113,30.319221,30.499331,30.823719,30.911713,31.249699,31.735992,31.931667,32.220913,"2.5%"
