"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-19&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-19~ref_cpp-d121317a.5-62-AEO2018.3-19~co2fee15-d022318a.5-62-AEO2018.3-19~co2fee25-d022318a.5-62-AEO2018.3-19&map=&sourcekey=1"
"Fri Sep 28 2018 10:41:18 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Industrial,"Electricity: End-Use Prices: Industrial",62-AEO2018.120.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Prices: Industrial": Reference case,62-AEO2018.120.ref2018-d121317a,"nom cents/kWh",6.1326,7.197055,7.189126,6.510108,6.691577,6.883206,7.047184,7.197588,7.380938,7.579531,7.773321,8.001389,8.189651,8.411112,8.607439,8.778963,9.007664,9.226469,9.436526,9.684552,9.985948,10.239641,10.717495,10.97849,11.197958,11.469681,11.731669,12.20446,12.412284,12.702831,12.939448,13.239027,13.658865,14.06201,14.415669,"2.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Prices: Industrial": Reference case with Clean Power Plan,62-AEO2018.120.ref_cpp-d121317a,"nom cents/kWh",6.1326,7.203832,7.202106,6.523954,6.703621,6.964047,7.369584,7.654228,7.956165,8.43478,8.747076,9.052282,9.249466,9.531707,9.811702,10.022692,10.148716,10.32487,10.470183,10.744985,11.043695,11.266568,11.533453,11.798006,12.156255,12.422012,12.992365,13.194203,13.696774,14.013165,14.071556,14.369512,14.821181,15.139433,15.562306,"2.4%"
$15 carbon allowance fee,"Electricity: End-Use Prices: Industrial": $15 carbon allowance fee,62-AEO2018.120.co2fee15-d022318a,"nom cents/kWh",6.1326,7.204192,7.18369,6.526607,7.657056,8.083975,8.242491,8.42789,8.681038,8.946401,9.205565,9.586854,9.821172,10.110959,10.399335,10.669471,10.995783,11.268588,11.550186,11.870265,12.222685,12.637856,13.092375,13.463573,14.066798,14.324347,15.092028,15.476285,15.904365,16.258495,16.7563,17.28726,17.884653,18.644026,19.156422,"3.0%"
$25 carbon allowance fee,"Electricity: End-Use Prices: Industrial": $25 carbon allowance fee,62-AEO2018.120.co2fee25-d022318a,"nom cents/kWh",6.1326,7.209184,7.192833,6.53675,8.270017,8.890596,9.032916,9.201592,9.6539,10.056579,10.320388,10.64894,10.930177,11.27323,11.569333,11.852922,12.199175,12.55658,12.86863,13.22469,13.582628,13.916862,14.303126,14.908679,15.389502,15.849017,16.198261,16.752441,17.198061,17.744251,18.558661,19.019468,19.346216,19.879084,20.294237,"3.2%"
Transportation,"Electricity: End-Use Prices: Transportation",62-AEO2018.121.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Prices: Transportation": Reference case,62-AEO2018.121.ref2018-d121317a,"nom cents/kWh",8.4506,11.833018,12.211057,12.098986,12.643558,13.366119,13.899574,14.32917,14.76779,15.162515,15.493099,15.901344,16.21092,16.548367,16.883614,17.198244,17.526554,17.882887,18.193062,18.515965,18.843235,19.261833,19.760107,20.305454,20.617847,20.965925,21.371326,21.826683,22.173563,22.581856,22.983023,23.379679,23.895811,24.450567,24.933924,"2.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Prices: Transportation": Reference case with Clean Power Plan,62-AEO2018.121.ref_cpp-d121317a,"nom cents/kWh",8.4506,11.824149,12.223857,12.126589,12.672176,13.418333,14.138264,14.79012,15.428634,16.088634,16.663176,17.195578,17.534359,17.891552,18.357616,18.770563,19.078392,19.260616,19.545559,19.827908,20.184113,20.553612,20.848965,21.261087,21.732964,22.163446,22.702982,23.188896,23.54719,24.142372,24.421602,24.731701,25.289026,25.807583,26.262074,"2.4%"
$15 carbon allowance fee,"Electricity: End-Use Prices: Transportation": $15 carbon allowance fee,62-AEO2018.121.co2fee15-d022318a,"nom cents/kWh",8.4506,11.839317,12.199879,12.108164,13.311915,14.782784,15.31626,15.761417,16.284803,16.758219,17.164299,17.714605,18.148048,18.533232,18.973814,19.398096,19.854589,20.281178,20.650455,21.054708,21.439262,21.978456,22.506969,23.048729,23.682537,24.263599,24.95175,25.703876,26.062651,26.683353,27.293232,28.021402,28.754662,29.656775,30.478266,"2.9%"
$25 carbon allowance fee,"Electricity: End-Use Prices: Transportation": $25 carbon allowance fee,62-AEO2018.121.co2fee25-d022318a,"nom cents/kWh",8.4506,11.829367,12.206732,12.125667,13.75272,15.757365,16.319075,16.740829,17.354126,18.076166,18.542446,19.015774,19.43438,19.897387,20.369467,20.785398,21.246162,21.756081,22.201759,22.629789,23.041338,23.515728,23.97418,24.613247,25.324854,25.928034,26.480854,27.068161,27.638815,28.368174,29.297703,30.163099,30.698305,31.285994,31.909025,"3.1%"
All Sectors Average,"Electricity: End-Use Prices: All Sectors Average",62-AEO2018.122.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Prices: All Sectors Average": Reference case,62-AEO2018.122.ref2018-d121317a,"nom cents/kWh",10.047201,11.109177,10.90945,10.534446,10.638099,11.018413,11.332493,11.610318,11.935625,12.269757,12.5934,12.970968,13.291937,13.656833,14.014871,14.357159,14.744786,15.142721,15.513009,15.91156,16.338783,16.783726,17.399611,17.91403,18.301662,18.744413,19.202671,19.823986,20.230461,20.720844,21.174673,21.660667,22.280754,22.910677,23.468922,"2.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Prices: All Sectors Average": Reference case with Clean Power Plan,62-AEO2018.122.ref_cpp-d121317a,"nom cents/kWh",10.047201,11.116984,10.926944,10.559048,10.662482,11.096306,11.657909,12.143443,12.588857,13.181324,13.689462,14.168037,14.528403,14.953229,15.411469,15.802017,16.107361,16.458105,16.769165,17.169098,17.606985,18.026175,18.433718,18.865217,19.391401,19.891525,20.633581,21.084921,21.638033,22.273613,22.555904,22.977571,23.62583,24.185652,24.788496,"2.5%"
$15 carbon allowance fee,"Electricity: End-Use Prices: All Sectors Average": $15 carbon allowance fee,62-AEO2018.122.co2fee15-d022318a,"nom cents/kWh",10.047201,11.115226,10.900663,10.550257,11.532952,12.379195,12.68859,12.996135,13.403305,13.814509,14.208886,14.747863,15.152022,15.580668,16.044256,16.495916,17.002289,17.468412,17.912313,18.393805,18.880863,19.479773,20.09292,20.671797,21.453196,21.997948,22.898319,23.609758,24.151678,24.777092,25.478251,26.26709,27.103516,28.107256,28.929218,"2.9%"
$25 carbon allowance fee,"Electricity: End-Use Prices: All Sectors Average": $25 carbon allowance fee,62-AEO2018.122.co2fee25-d022318a,"nom cents/kWh",10.047201,11.121741,10.913281,10.564051,12.107128,13.301394,13.607691,13.895267,14.473094,15.080926,15.502022,15.976412,16.407188,16.902168,17.387571,17.845011,18.370516,18.924629,19.420425,19.935261,20.437,20.957829,21.502064,22.27722,23.015602,23.688328,24.26692,24.977173,25.633642,26.434587,27.495913,28.317747,28.883976,29.610518,30.284613,"3.1%"
Prices by Service Category,,62-AEO2018.124.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(2017 cents per kilowatthour),,62-AEO2018.125.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.126.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.126.ref2018-d121317a,"2017 cents/kWh",6.667094,5.867082,5.907828,6.092235,6.208153,6.171388,6.11841,6.053072,6.026174,6.000564,5.973083,5.987653,5.95948,5.968153,5.962507,5.936189,5.931436,5.924771,5.902027,5.905107,5.930083,5.955025,6.069145,6.10933,6.089577,6.092922,6.095991,6.176158,6.122252,6.106141,6.086125,6.083559,6.14274,6.205503,6.234738,"0.2%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.126.ref_cpp-d121317a,"2017 cents/kWh",6.667099,5.863941,5.906309,6.087884,6.202322,6.21129,6.443893,6.856464,7.125972,7.2107,7.176984,7.112427,7.027434,7.126653,7.20453,7.059574,6.698071,6.548115,6.443491,6.379762,6.321851,6.289672,6.337282,6.333917,6.228772,6.146865,6.373429,6.419934,6.356424,6.373143,6.28429,6.251813,6.293693,6.274192,6.369778,"0.3%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.126.co2fee15-d022318a,"2017 cents/kWh",6.667141,5.872831,5.900094,6.104122,7.004866,7.351877,7.250647,7.174547,7.177305,7.180902,7.174351,7.276243,7.269331,7.290987,7.328735,7.349968,7.398019,7.401921,7.392218,7.416228,7.448788,7.535937,7.623306,7.680295,7.845259,7.844695,8.025837,8.090733,8.064778,8.06845,8.109034,8.18924,8.292821,8.467976,8.547561,"1.1%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.126.co2fee25-d022318a,"2017 cents/kWh",6.667236,5.876756,5.91007,6.114609,7.513033,8.143041,8.008292,7.883856,7.992163,8.085105,8.061927,8.101872,8.106496,8.162601,8.197429,8.208181,8.256793,8.305222,8.313193,8.336168,8.350638,8.370164,8.403026,8.563518,8.679191,8.734397,8.72605,8.780699,8.789234,8.854319,9.041242,9.097499,9.030501,9.048288,9.039126,"1.3%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.127.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.127.ref2018-d121317a,"2017 cents/kWh",0.931668,0.977612,1.034379,1.068838,1.112408,1.135762,1.15892,1.176495,1.188133,1.201476,1.219476,1.243658,1.267278,1.284262,1.299228,1.312995,1.330022,1.34799,1.36352,1.377455,1.392308,1.40852,1.434462,1.457362,1.451535,1.444262,1.436884,1.431918,1.43379,1.433447,1.417022,1.40022,1.38414,1.365948,1.344834,"1.0%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.127.ref_cpp-d121317a,"2017 cents/kWh",0.931666,0.977617,1.034395,1.068897,1.114354,1.141228,1.169495,1.188363,1.203608,1.224471,1.256815,1.295106,1.325196,1.341338,1.358301,1.376377,1.3936,1.405016,1.415616,1.42511,1.437392,1.448062,1.452839,1.454044,1.466371,1.483385,1.475207,1.465566,1.463455,1.453231,1.435842,1.41986,1.406462,1.394755,1.378313,"1.0%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.127.co2fee15-d022318a,"2017 cents/kWh",0.931653,0.977632,1.034395,1.071894,1.123367,1.149528,1.175821,1.198353,1.219852,1.239656,1.26543,1.300877,1.336777,1.357563,1.377324,1.391721,1.406339,1.424952,1.441668,1.453114,1.464806,1.478455,1.491836,1.500491,1.505534,1.516735,1.534401,1.544033,1.541575,1.541375,1.539032,1.534573,1.522293,1.509794,1.496281,"1.3%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.127.co2fee25-d022318a,"2017 cents/kWh",0.931624,0.977649,1.034908,1.072508,1.128367,1.159462,1.190551,1.217295,1.258799,1.320646,1.361178,1.385573,1.408854,1.422219,1.434309,1.442245,1.452037,1.464293,1.476271,1.488236,1.502516,1.51315,1.517675,1.516687,1.518861,1.522471,1.523294,1.523994,1.525863,1.530849,1.538488,1.546232,1.543178,1.531453,1.516956,"1.3%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.128.,"2017 cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.128.ref2018-d121317a,"2017 cents/kWh",2.625165,4.264482,3.729686,2.908844,2.589277,2.709361,2.782073,2.828115,2.880134,2.933005,2.976669,3.012208,3.048551,3.084429,3.123145,3.161991,3.200894,3.238348,3.266446,3.280857,3.281821,3.285375,3.289697,3.296221,3.30575,3.318005,3.331138,3.344861,3.357157,3.370782,3.379211,3.378833,3.372128,3.360241,3.340303,"-0.7%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.128.ref_cpp-d121317a,"2017 cents/kWh",2.625162,4.275426,3.738292,2.91137,2.591463,2.712174,2.708275,2.438502,2.273136,2.403089,2.562596,2.716856,2.810189,2.776618,2.775118,2.937132,3.249751,3.380603,3.436073,3.504853,3.578285,3.606562,3.551184,3.559963,3.704329,3.795091,3.729675,3.668394,3.753529,3.799667,3.770022,3.747937,3.751687,3.765638,3.680237,"-0.5%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.128.co2fee15-d022318a,"2017 cents/kWh",2.625133,4.264763,3.726745,2.909561,2.602084,2.72639,2.803861,2.852831,2.908725,2.95683,2.997195,3.03073,3.067106,3.104576,3.143163,3.181584,3.220852,3.259927,3.289346,3.304916,3.304746,3.308479,3.311221,3.31673,3.325778,3.339282,3.353783,3.36751,3.380072,3.394269,3.402415,3.402779,3.395046,3.382533,3.363184,"-0.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.128.co2fee25-d022318a,"2017 cents/kWh",2.625067,4.267336,3.728525,2.911117,2.611165,2.737752,2.815679,2.866919,2.919283,2.973185,3.009907,3.040255,3.07619,3.1132,3.153342,3.189452,3.225602,3.264918,3.293008,3.307737,3.308181,3.309957,3.311112,3.316496,3.325678,3.339393,3.352633,3.363136,3.375263,3.389165,3.397876,3.39724,3.390329,3.377583,3.356513,"-0.7%"
(nominal cents per kilowatthour),,62-AEO2018.129.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation,"Electricity: Prices by Service Category: Generation",62-AEO2018.130.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Generation": Reference case,62-AEO2018.130.ref2018-d121317a,"nom cents/kWh",6.551849,5.867082,6.039336,6.373272,6.664381,6.788681,6.892739,6.987504,7.125323,7.264444,7.396965,7.581931,7.709065,7.885005,8.046677,8.186089,8.359283,8.53546,8.69334,8.894797,9.136967,9.385695,9.783915,10.074897,10.274804,10.521075,10.774961,11.178379,11.349194,11.59671,11.84226,12.130961,12.557553,13.005513,13.399657,"2.5%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Generation": Reference case with Clean Power Plan,62-AEO2018.130.ref_cpp-d121317a,"nom cents/kWh",6.551854,5.863941,6.043444,6.384714,6.674527,6.847938,7.278122,7.942237,8.460835,8.769542,8.93466,9.058397,9.146203,9.477116,9.792987,9.80873,9.512763,9.508743,9.566202,9.685006,9.817726,9.994338,10.300373,10.529742,10.595632,10.701695,11.358019,11.71586,11.884185,12.20991,12.336462,12.57937,12.984262,13.270742,13.8163,"2.6%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $15 carbon allowance fee,62-AEO2018.130.co2fee15-d022318a,"nom cents/kWh",6.551895,5.872831,6.032597,6.385362,7.528836,8.105805,8.192144,8.306041,8.508811,8.719104,8.913155,9.244521,9.435712,9.665381,9.92336,10.168722,10.459964,10.697604,10.922147,11.205006,11.510527,11.912673,12.326573,12.703764,13.276924,13.587206,14.230902,14.691293,14.998578,15.373061,15.83114,16.387154,17.014526,17.814833,18.443634,"3.5%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Generation": $25 carbon allowance fee,62-AEO2018.130.co2fee25-d022318a,"nom cents/kWh",6.551989,5.876756,6.042839,6.396667,8.083602,8.995971,9.070221,9.153379,9.504437,9.849867,10.051963,10.332213,10.563029,10.865131,11.148416,11.407824,11.726958,12.058312,12.340616,12.65473,12.966922,13.296207,13.65515,14.240176,14.770837,15.217657,15.56791,16.046225,16.456841,16.992495,17.785397,18.347784,18.67922,19.195976,19.676157,"3.7%"
Transmission,"Electricity: Prices by Service Category: Transmission",62-AEO2018.131.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Transmission": Reference case,62-AEO2018.131.ref2018-d121317a,"nom cents/kWh",0.915564,0.977612,1.057405,1.118143,1.194158,1.249366,1.30559,1.358114,1.404843,1.454539,1.510178,1.574795,1.639326,1.696741,1.753367,1.810639,1.874424,1.941968,2.008385,2.074845,2.145243,2.219964,2.31246,2.403335,2.449141,2.493909,2.539762,2.591663,2.657903,2.722386,2.757212,2.792118,2.829586,2.862759,2.890307,"3.3%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Transmission": Reference case with Clean Power Plan,62-AEO2018.131.ref_cpp-d121317a,"nom cents/kWh",0.915562,0.977617,1.058412,1.121013,1.199194,1.258202,1.320898,1.376549,1.429072,1.489183,1.564615,1.649449,1.724742,1.783729,1.846314,1.912369,1.979225,2.040272,2.101665,2.163435,2.232245,2.300982,2.361388,2.417257,2.494413,2.582574,2.62895,2.67454,2.736124,2.784155,2.81865,2.856921,2.901614,2.950089,2.989615,"3.4%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $15 carbon allowance fee,62-AEO2018.131.co2fee15-d022318a,"nom cents/kWh",0.915549,0.977632,1.057626,1.12128,1.207395,1.267411,1.328502,1.387345,1.446154,1.505199,1.572125,1.652774,1.735158,1.799669,1.864944,1.925454,1.988404,2.059407,2.130092,2.195476,2.263548,2.337114,2.412237,2.481921,2.54789,2.627022,2.720702,2.803683,2.866964,2.936828,3.004629,3.070772,3.123315,3.176288,3.228624,"3.7%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Transmission": $25 carbon allowance fee,62-AEO2018.131.co2fee25-d022318a,"nom cents/kWh",0.91552,0.977649,1.058157,1.121981,1.21406,1.280908,1.348422,1.413314,1.496988,1.608907,1.697176,1.767003,1.835782,1.893097,1.950644,2.004449,2.062299,2.126,2.191468,2.259218,2.333116,2.403675,2.466264,2.522081,2.5849,2.652553,2.717667,2.785012,2.857004,2.937881,3.026422,3.118432,3.192,3.248984,3.302075,"3.8%"
Distribution,"Electricity: Prices by Service Category: Distribution",62-AEO2018.132.,"nom cents/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Prices by Service Category: Distribution": Reference case,62-AEO2018.132.ref2018-d121317a,"nom cents/kWh",2.579788,4.264482,3.812709,3.04303,2.779559,2.980365,3.134165,3.2647,3.405458,3.550774,3.686257,3.814241,3.943545,4.075086,4.214827,4.360431,4.51108,4.665293,4.811284,4.941918,5.056571,5.178068,5.303238,5.435798,5.577717,5.729432,5.887949,6.053944,6.223367,6.401749,6.575202,6.737584,6.893614,7.042405,7.178956,"1.6%"
Reference case with Clean Power Plan,"Electricity: Prices by Service Category: Distribution": Reference case with Clean Power Plan,62-AEO2018.132.ref_cpp-d121317a,"nom cents/kWh",2.579784,4.275426,3.825089,3.053321,2.78876,2.990168,3.058889,2.824657,2.698948,2.922599,3.190187,3.460191,3.65746,3.692384,3.772167,4.080916,4.615374,4.90909,5.101298,5.320657,5.557014,5.730855,5.771957,5.918218,6.301356,6.607256,6.646614,6.694522,7.017723,7.279547,7.400793,7.541281,7.739954,7.964821,7.98258,"1.9%"
$15 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $15 carbon allowance fee,62-AEO2018.132.co2fee15-d022318a,"nom cents/kWh",2.579756,4.264763,3.81044,3.043615,2.796722,3.005979,3.167943,3.30275,3.44834,3.590205,3.723607,3.850566,3.981153,4.115617,4.255951,4.40174,4.553921,4.7114,4.860073,4.993321,5.106787,5.229984,5.354109,5.486112,5.62838,5.783719,5.946714,6.114783,6.286134,6.467204,6.642482,6.809163,6.965674,7.116135,7.256964,"1.6%"
$25 carbon allowance fee,"Electricity: Prices by Service Category: Distribution": $25 carbon allowance fee,62-AEO2018.132.co2fee25-d022318a,"nom cents/kWh",2.579691,4.267336,3.812286,3.045403,2.809467,3.024513,3.189049,3.328574,3.471669,3.622152,3.752884,3.877197,4.008377,4.14394,4.288512,4.432737,4.581258,4.740319,4.888344,5.021313,5.136963,5.257946,5.380649,5.514963,5.659865,5.818116,5.981341,6.145937,6.319796,6.504211,6.6841,6.851533,7.012756,7.165555,7.306379,"1.6%"
Fuel Consumption (quadrillion Btu),,62-AEO2018.134.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Fuel Use: Coal",62-AEO2018.135.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Coal": Reference case,62-AEO2018.135.ref2018-d121317a,"quads",0.51896,0.639946,0.572761,0.470234,0.426635,0.424926,0.424847,0.424144,0.423749,0.423218,0.423569,0.423306,0.423109,0.422428,0.422614,0.422309,0.422035,0.421736,0.421191,0.420703,0.420327,0.419946,0.420607,0.420278,0.419686,0.418709,0.417778,0.418173,0.418524,0.417609,0.416405,0.417515,0.417607,0.417319,0.417025,"-1.3%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Coal": Reference case with Clean Power Plan,62-AEO2018.135.ref_cpp-d121317a,"quads",0.51896,0.639946,0.572761,0.470234,0.41696,0.356705,0.356606,0.323279,0.273226,0.249069,0.267985,0.278994,0.279738,0.269678,0.277705,0.279939,0.280444,0.280058,0.27986,0.279891,0.279834,0.279403,0.278686,0.278606,0.278565,0.277975,0.275134,0.277163,0.27638,0.274605,0.271981,0.272049,0.271098,0.275661,0.271194,"-2.6%"
$15 carbon allowance fee,"Electricity: Fuel Use: Coal": $15 carbon allowance fee,62-AEO2018.135.co2fee15-d022318a,"quads",0.51896,0.639946,0.572761,0.470234,0.370445,0.303728,0.25661,0.256779,0.256361,0.25638,0.25592,0.252398,0.243997,0.243841,0.239259,0.239056,0.226147,0.183067,0.153795,0.130856,0.092755,0.083541,0.039288,0.039205,0.03443,0.010803,0.026177,0.012208,0.015444,0.016145,0.012259,0.010108,0.010125,0.010141,0.010159,"-11.8%"
$25 carbon allowance fee,"Electricity: Fuel Use: Coal": $25 carbon allowance fee,62-AEO2018.135.co2fee25-d022318a,"quads",0.51896,0.639946,0.572761,0.470234,0.371873,0.313835,0.217757,0.184734,0.101941,0.075668,0.036153,0.029348,0.029445,0.02944,0.029406,0.020261,0.01549,0.011159,0.010911,0.010751,0.00733,0.007358,0.007367,0.002497,0.0025,0.002505,0.00251,0.002515,0.002519,0.002523,0,0,0,0,0,"- -"
Natural Gas,"Electricity: Fuel Use: Natural Gas",62-AEO2018.136.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Natural Gas": Reference case,62-AEO2018.136.ref2018-d121317a,"quads",0.554593,0.507044,0.573096,0.630693,0.617292,0.586363,0.583509,0.586372,0.594328,0.597556,0.604483,0.612215,0.618505,0.620681,0.623392,0.629498,0.619805,0.6145,0.603657,0.595557,0.588849,0.584762,0.522676,0.50559,0.517151,0.522536,0.527605,0.53746,0.526829,0.532024,0.530139,0.537678,0.542135,0.543872,0.545271,"0.2%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.136.ref_cpp-d121317a,"quads",0.554593,0.512201,0.572973,0.625016,0.623217,0.618875,0.581173,0.594942,0.639483,0.644185,0.598293,0.568889,0.556301,0.565537,0.548034,0.544182,0.543949,0.544381,0.542293,0.542772,0.543115,0.543384,0.528419,0.526667,0.525861,0.521134,0.527254,0.523842,0.527809,0.533681,0.541504,0.54212,0.543905,0.536277,0.543568,"0.2%"
$15 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $15 carbon allowance fee,62-AEO2018.136.co2fee15-d022318a,"quads",0.554593,0.505474,0.570029,0.623158,0.649093,0.648299,0.653002,0.641413,0.653757,0.644328,0.631032,0.603915,0.599535,0.594639,0.590567,0.59283,0.595945,0.619848,0.625975,0.628734,0.647778,0.64059,0.639792,0.612042,0.593271,0.590823,0.557593,0.547049,0.547538,0.547649,0.531131,0.497827,0.490312,0.430952,0.439973,"-0.4%"
$25 carbon allowance fee,"Electricity: Fuel Use: Natural Gas": $25 carbon allowance fee,62-AEO2018.136.co2fee25-d022318a,"quads",0.554593,0.508043,0.574184,0.634269,0.668362,0.656287,0.676306,0.661906,0.710322,0.674366,0.697697,0.679955,0.677086,0.678798,0.656231,0.651699,0.640514,0.634683,0.624969,0.609472,0.582526,0.556327,0.54427,0.519808,0.505514,0.488492,0.466326,0.404429,0.389492,0.363171,0.343293,0.29915,0.280275,0.286777,0.29619,"-1.6%"
Oil,"Electricity: Fuel Use: Oil",62-AEO2018.137.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Fuel Use: Oil": Reference case,62-AEO2018.137.ref2018-d121317a,"quads",0.001131,0.002831,0.002535,0.002081,0.001888,0.001882,0.001881,0.001876,0.001886,0.001883,0.001885,0.001884,0.001883,0.00188,0.001881,0.001879,0.001878,0.001877,0.001875,0.001878,0.001879,0.001885,0.001892,0.001882,0.001887,0.001875,0.001879,0.001873,0.001874,0.00187,0.001866,0.001872,0.001873,0.001872,0.001876,"-1.2%"
Reference case with Clean Power Plan,"Electricity: Fuel Use: Oil": Reference case with Clean Power Plan,62-AEO2018.137.ref_cpp-d121317a,"quads",0.001131,0.002831,0.002535,0.002082,0.001845,0.00158,0.001577,0.001433,0.001217,0.00111,0.001196,0.001243,0.001247,0.001204,0.001243,0.00125,0.001254,0.001254,0.001258,0.001266,0.001261,0.001261,0.001258,0.00126,0.001257,0.001255,0.001243,0.001252,0.001247,0.00124,0.001225,0.001225,0.001219,0.00124,0.00122,"-2.5%"
$15 carbon allowance fee,"Electricity: Fuel Use: Oil": $15 carbon allowance fee,62-AEO2018.137.co2fee15-d022318a,"quads",0.001131,0.002831,0.002536,0.002082,0.00164,0.001343,0.001136,0.001138,0.001136,0.001148,0.001147,0.001131,0.001094,0.001093,0.001073,0.001072,0.001017,0.000833,0.0007,0.0006,0.000434,0.000394,0.0002,0.000204,0.000199,0.0001,0.000171,0.000143,0.00013,0.000119,0.000106,0.000099,0.000099,0.000104,0.000099,"-9.7%"
$25 carbon allowance fee,"Electricity: Fuel Use: Oil": $25 carbon allowance fee,62-AEO2018.137.co2fee25-d022318a,"quads",0.001131,0.002831,0.002533,0.002082,0.001644,0.001388,0.000965,0.000819,0.000454,0.00035,0.000176,0.000147,0.000147,0.000147,0.000147,0.000109,0.000106,0.000082,0.000078,0.000096,0.000084,0.000072,0.000076,0.000064,0.000063,0.000061,0.000065,0.000063,0.00006,0.000064,0.00005,0.00005,0.000054,0.000047,0.000042,"-12.0%"
Total,"Electricity: Fuel Use: Total",62-AEO2018.138.,"quads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
